frame,timestamp,curvilinear_abscissa
1,1740549104.216239,0.09
2,1740549104.444128,0.18
3,1740549104.545500,0.26
4,1740549104.683800,0.34
5,1740549104.876186,0.42
6,1740549105.058786,0.51
7,1740549105.241447,0.59
8,1740549105.414235,0.67
9,1740549105.510938,0.75
10,1740549105.606248,0.84
11,1740549105.707467,0.92
12,1740549105.805425,1.00
13,1740549105.907555,1.08
14,1740549106.007312,1.17
15,1740549106.122838,1.25
16,1740549106.226367,1.33
17,1740549106.326302,1.41
18,1740549106.432527,1.50
19,1740549106.532264,1.58
20,1740549106.641479,1.66
21,1740549106.740357,1.74
22,1740549106.841676,1.83
23,1740549106.946550,1.91
24,1740549107.044957,1.99
25,1740549107.153378,2.07
26,1740549107.253120,2.16
27,1740549107.355951,2.24
28,1740549107.460021,2.32
29,1740549107.558304,2.40
30,1740549107.662631,2.49
31,1740549107.760579,2.57
32,1740549107.873144,2.65
33,1740549107.974217,2.73
34,1740549108.071589,2.82
35,1740549108.176476,2.90
36,1740549108.277397,2.98
37,1740549108.381374,3.06
38,1740549108.481298,3.15
39,1740549108.579237,3.23
40,1740549108.692223,3.31
41,1740549108.798751,3.39
42,1740549108.911972,3.48
43,1740549109.009091,3.56
44,1740549109.107753,3.64
45,1740549109.211591,3.72
46,1740549109.308661,3.81
47,1740549109.415753,3.89
48,1740549109.513961,3.97
49,1740549109.611125,4.05
50,1740549109.713784,4.14
51,1740549109.810913,4.22
52,1740549109.917435,4.30
53,1740549110.017292,4.38
54,1740549110.119690,4.47
55,1740549110.227724,4.55
56,1740549110.326282,4.63
57,1740549110.427709,4.71
58,1740549110.525783,4.80
59,1740549110.638731,4.88
60,1740549110.737497,4.96
61,1740549110.838829,5.04
62,1740549110.954288,5.13
63,1740549111.055843,5.21
64,1740549111.160690,5.29
65,1740549111.262402,5.37
66,1740549111.362892,5.46
67,1740549111.466623,5.54
68,1740549111.566526,5.62
69,1740549111.677480,5.70
70,1740549111.776701,5.79
71,1740549111.876756,5.87
72,1740549111.987926,5.95
73,1740549112.089880,6.03
74,1740549112.200880,6.12
75,1740549112.300094,6.20
76,1740549112.404407,6.28
77,1740549112.507474,6.36
78,1740549112.607378,6.45
79,1740549112.711894,6.53
80,1740549112.812459,6.61
81,1740549112.918662,6.69
82,1740549113.022850,6.78
83,1740549113.124182,6.86
84,1740549113.233859,6.94
85,1740549113.334777,7.02
86,1740549113.441907,7.11
87,1740549113.544421,7.19
88,1740549113.651333,7.27
89,1740549113.754562,7.35
90,1740549113.858556,7.44
91,1740549113.965220,7.52
92,1740549114.067725,7.60
93,1740549114.177837,7.68
94,1740549114.278648,7.77
95,1740549114.379518,7.85
96,1740549114.490538,7.93
97,1740549114.591633,8.02
98,1740549114.703452,8.10
99,1740549114.809456,8.18
100,1740549114.912166,8.26
101,1740549115.014397,8.35
102,1740549115.115839,8.43
103,1740549115.222386,8.51
104,1740549115.325134,8.59
105,1740549115.433500,8.68
106,1740549115.535505,8.76
107,1740549115.650865,8.84
108,1740549115.749449,8.92
109,1740549115.851348,9.01
110,1740549115.971365,9.09
111,1740549116.076447,9.17
112,1740549116.188102,9.25
113,1740549116.293210,9.34
114,1740549116.408011,9.42
115,1740549116.511089,9.50
116,1740549116.611836,9.58
117,1740549116.730031,9.67
118,1740549116.835542,9.75
119,1740549116.947813,9.83
120,1740549117.050491,9.91
121,1740549117.161438,10.00
122,1740549117.265381,10.08
123,1740549117.367697,10.16
124,1740549117.489228,10.24
125,1740549117.593709,10.33
126,1740549117.708585,10.41
127,1740549117.811404,10.49
128,1740549117.930291,10.57
129,1740549118.031789,10.66
130,1740549118.134028,10.74
131,1740549118.266161,10.82
132,1740549118.368745,10.90
133,1740549118.489415,10.99
134,1740549118.594570,11.07
135,1740549118.713873,11.15
136,1740549118.816131,11.23
137,1740549118.927195,11.32
138,1740549119.032366,11.40
139,1740549119.135354,11.48
140,1740549119.244745,11.56
141,1740549119.348689,11.65
142,1740549119.465381,11.73
143,1740549119.566855,11.81
144,1740549119.682244,11.89
145,1740549119.784478,11.98
146,1740549119.889431,12.06
147,1740549120.000882,12.14
148,1740549120.106469,12.22
149,1740549120.220968,12.31
150,1740549120.329859,12.39
151,1740549120.434823,12.47
152,1740549120.542793,12.55
153,1740549120.645560,12.64
154,1740549120.751925,12.72
155,1740549120.861776,12.80
156,1740549120.970799,12.88
157,1740549121.076184,12.97
158,1740549121.185215,13.05
159,1740549121.294479,13.13
160,1740549121.397916,13.21
161,1740549121.507217,13.30
162,1740549121.613373,13.38
163,1740549121.724696,13.46
164,1740549121.829477,13.54
165,1740549121.938794,13.63
166,1740549122.046909,13.71
167,1740549122.150893,13.79
168,1740549122.263816,13.87
169,1740549122.365927,13.96
170,1740549122.479465,14.04
171,1740549122.581478,14.12
172,1740549122.690606,14.20
173,1740549122.797869,14.29
174,1740549122.906460,14.37
175,1740549123.021544,14.45
176,1740549123.131451,14.54
177,1740549123.249844,14.62
178,1740549123.353846,14.70
179,1740549123.470748,14.78
180,1740549123.578079,14.86
181,1740549123.688859,14.95
182,1740549123.797318,15.03
183,1740549123.902580,15.11
184,1740549124.015482,15.20
185,1740549124.120857,15.28
186,1740549124.231776,15.36
187,1740549124.336610,15.44
188,1740549124.447761,15.53
189,1740549124.553979,15.61
190,1740549124.660469,15.69
191,1740549124.772708,15.77
192,1740549124.880969,15.86
193,1740549125.006757,15.94
194,1740549125.114806,16.02
195,1740549125.224799,16.10
196,1740549125.331323,16.19
197,1740549125.441253,16.27
198,1740549125.548423,16.35
199,1740549125.653440,16.43
200,1740549125.763168,16.52
201,1740549125.867812,16.60
202,1740549125.978870,16.68
203,1740549126.082519,16.76
204,1740549126.192103,16.85
205,1740549126.298537,16.93
206,1740549126.403663,17.01
207,1740549126.512592,17.09
208,1740549126.618112,17.18
209,1740549126.731055,17.26
210,1740549126.835018,17.34
211,1740549126.946184,17.42
212,1740549127.053117,17.51
213,1740549127.160395,17.59
214,1740549127.270632,17.67
215,1740549127.377905,17.75
216,1740549127.488869,17.84
217,1740549127.594634,17.92
218,1740549127.703115,18.00
219,1740549127.810576,18.08
220,1740549127.914515,18.17
221,1740549128.025362,18.25
222,1740549128.132008,18.33
223,1740549128.252637,18.41
224,1740549128.356936,18.50
225,1740549128.471619,18.58
226,1740549128.577779,18.66
227,1740549128.691706,18.74
228,1740549128.798782,18.83
229,1740549128.903120,18.91
230,1740549129.018340,18.99
231,1740549129.120208,19.07
232,1740549129.229944,19.16
233,1740549129.332674,19.24
234,1740549129.443444,19.32
235,1740549129.548162,19.40
236,1740549129.650316,19.49
237,1740549129.756473,19.57
238,1740549129.859612,19.65
239,1740549129.972323,19.73
240,1740549130.075400,19.82
241,1740549130.191906,19.90
242,1740549130.290762,19.98
243,1740549130.394722,20.06
244,1740549130.502132,20.15
245,1740549130.602089,20.23
246,1740549130.707452,20.31
247,1740549130.809945,20.40
248,1740549130.912471,20.48
249,1740549131.018953,20.56
250,1740549131.122432,20.64
251,1740549131.231783,20.73
252,1740549131.330675,20.81
253,1740549131.443131,20.89
254,1740549131.547291,20.97
255,1740549131.647459,21.05
256,1740549131.753313,21.14
257,1740549131.853915,21.22
258,1740549131.967162,21.30
259,1740549132.066083,21.39
260,1740549132.167249,21.47
261,1740549132.274241,21.55
262,1740549132.375024,21.63
263,1740549132.481707,21.72
264,1740549132.584822,21.80
265,1740549132.693672,21.88
266,1740549132.796387,21.96
267,1740549132.894961,22.05
268,1740549133.009428,22.13
269,1740549133.114923,22.22
270,1740549133.221782,22.30
271,1740549133.324224,22.38
272,1740549133.423965,22.46
273,1740549133.529462,22.54
274,1740549133.627528,22.63
275,1740549133.733329,22.71
276,1740549133.833122,22.79
277,1740549133.933395,22.88
278,1740549134.048911,22.96
279,1740549134.146941,23.04
280,1740549134.256219,23.12
281,1740549134.355000,23.21
282,1740549134.458769,23.29
283,1740549134.560603,23.37
284,1740549134.661811,23.45
285,1740549134.766396,23.54
286,1740549134.865465,23.62
287,1740549134.968805,23.70
288,1740549135.069358,23.78
289,1740549135.172873,23.86
290,1740549135.283329,23.95
291,1740549135.384316,24.03
292,1740549135.486875,24.11
293,1740549135.586676,24.20
294,1740549135.685736,24.28
295,1740549135.794904,24.36
296,1740549135.897135,24.44
297,1740549136.002451,24.53
298,1740549136.101882,24.61
299,1740549136.219441,24.69
300,1740549136.321259,24.77
301,1740549136.420930,24.86
302,1740549136.524685,24.94
303,1740549136.623936,25.02
304,1740549136.736805,25.10
305,1740549136.833711,25.19
306,1740549136.932960,25.27
307,1740549137.038627,25.35
308,1740549137.139119,25.43
309,1740549137.251470,25.52
310,1740549137.349298,25.60
311,1740549137.459036,25.68
312,1740549137.555219,25.76
313,1740549137.654855,25.85
314,1740549137.771830,25.93
315,1740549137.870307,26.01
316,1740549137.974969,26.09
317,1740549138.077204,26.18
318,1740549138.178330,26.26
319,1740549138.283114,26.34
320,1740549138.384781,26.42
321,1740549138.492682,26.51
322,1740549138.593187,26.59
323,1740549138.697433,26.67
324,1740549138.800205,26.75
325,1740549138.898842,26.84
326,1740549139.001099,26.92
327,1740549139.101353,27.00
328,1740549139.213181,27.08
329,1740549139.309858,27.17
330,1740549139.408810,27.25
331,1740549139.519928,27.33
332,1740549139.619838,27.41
333,1740549139.719133,27.50
334,1740549139.816271,27.58
335,1740549139.912302,27.66
336,1740549140.020009,27.74
337,1740549140.115028,27.83
338,1740549140.219418,27.91
339,1740549140.316645,27.99
340,1740549140.414356,28.07
341,1740549140.518856,28.16
342,1740549140.613862,28.24
343,1740549140.720878,28.32
344,1740549140.817641,28.40
345,1740549140.911887,28.49
346,1740549141.017334,28.57
347,1740549141.114789,28.65
348,1740549141.224944,28.73
349,1740549141.320734,28.82
350,1740549141.418599,28.90
