frame,timestamp,curvilinear_abscissa
1,1740549551.999291,0.11
2,1740549552.261147,0.21
3,1740549552.384330,0.31
4,1740549552.573975,0.41
5,1740549552.758377,0.51
6,1740549552.940622,0.61
7,1740549553.125874,0.71
8,1740549553.259152,0.82
9,1740549553.366987,0.92
10,1740549553.473751,1.02
11,1740549553.577982,1.12
12,1740549553.690087,1.22
13,1740549553.799650,1.32
14,1740549553.924561,1.42
15,1740549554.034230,1.53
16,1740549554.151511,1.63
17,1740549554.263627,1.73
18,1740549554.393836,1.83
19,1740549554.499651,1.93
20,1740549554.608032,2.03
21,1740549554.718570,2.13
22,1740549554.826680,2.23
23,1740549554.942138,2.34
24,1740549555.048594,2.44
25,1740549555.162639,2.54
26,1740549555.272242,2.64
27,1740549555.373791,2.74
28,1740549555.476540,2.84
29,1740549555.574494,2.94
30,1740549555.680215,3.04
31,1740549555.780290,3.15
32,1740549555.895437,3.25
33,1740549555.995216,3.35
34,1740549556.094513,3.45
35,1740549556.209114,3.55
36,1740549556.313476,3.65
37,1740549556.420724,3.75
38,1740549556.524344,3.86
39,1740549556.645134,3.96
40,1740549556.749803,4.06
41,1740549556.857083,4.16
42,1740549556.966144,4.26
43,1740549557.073768,4.36
44,1740549557.186979,4.46
45,1740549557.294914,4.56
46,1740549557.410397,4.67
47,1740549557.516241,4.77
48,1740549557.628279,4.87
49,1740549557.745156,4.97
50,1740549557.843446,5.07
51,1740549557.957747,5.17
52,1740549558.058881,5.27
53,1740549558.172200,5.37
54,1740549558.275393,5.48
55,1740549558.394297,5.58
56,1740549558.494578,5.68
57,1740549558.596442,5.78
58,1740549558.707198,5.88
59,1740549558.807840,5.98
60,1740549558.922765,6.08
61,1740549559.025853,6.18
62,1740549559.145281,6.29
63,1740549559.245722,6.39
64,1740549559.348489,6.49
65,1740549559.458791,6.59
66,1740549559.562197,6.69
67,1740549559.677922,6.79
68,1740549559.778307,6.89
69,1740549559.896796,6.99
70,1740549559.998777,7.10
71,1740549560.099831,7.20
72,1740549560.203830,7.30
73,1740549560.304772,7.40
74,1740549560.413145,7.50
75,1740549560.513649,7.60
76,1740549560.612265,7.70
77,1740549560.715392,7.81
78,1740549560.814831,7.91
79,1740549560.928106,8.01
80,1740549561.025623,8.11
81,1740549561.129512,8.21
82,1740549561.240496,8.31
83,1740549561.341023,8.41
84,1740549561.447739,8.51
85,1740549561.546558,8.62
86,1740549561.651367,8.72
87,1740549561.754213,8.82
88,1740549561.856342,8.92
89,1740549561.962205,9.02
90,1740549562.065340,9.12
91,1740549562.177195,9.22
92,1740549562.276774,9.32
93,1740549562.375752,9.43
94,1740549562.480711,9.53
95,1740549562.579774,9.63
96,1740549562.685141,9.73
97,1740549562.788571,9.83
98,1740549562.900672,9.93
99,1740549563.006756,10.03
100,1740549563.109366,10.13
101,1740549563.220101,10.24
102,1740549563.328539,10.34
103,1740549563.434381,10.44
104,1740549563.538834,10.54
105,1740549563.650731,10.64
106,1740549563.757631,10.74
107,1740549563.860615,10.84
108,1740549563.970249,10.95
109,1740549564.079351,11.05
110,1740549564.188178,11.15
111,1740549564.293737,11.25
112,1740549564.402604,11.35
113,1740549564.510811,11.45
114,1740549564.611849,11.55
115,1740549564.716660,11.65
116,1740549564.818679,11.76
117,1740549564.931425,11.86
118,1740549565.034394,11.96
119,1740549565.151593,12.06
120,1740549565.253798,12.16
121,1740549565.360599,12.26
122,1740549565.470094,12.36
123,1740549565.576818,12.46
124,1740549565.686350,12.57
125,1740549565.793226,12.67
126,1740549565.902668,12.77
127,1740549566.011524,12.87
128,1740549566.118685,12.97
129,1740549566.227209,13.07
130,1740549566.329881,13.17
131,1740549566.437045,13.27
132,1740549566.542111,13.38
133,1740549566.652253,13.48
134,1740549566.758441,13.58
135,1740549566.860478,13.68
136,1740549566.969224,13.78
137,1740549567.074817,13.88
138,1740549567.184999,13.98
139,1740549567.294038,14.08
140,1740549567.404389,14.19
141,1740549567.510867,14.29
142,1740549567.613446,14.39
143,1740549567.720664,14.49
144,1740549567.826075,14.59
145,1740549567.935008,14.69
146,1740549568.038799,14.80
147,1740549568.152957,14.90
148,1740549568.261375,15.00
149,1740549568.362463,15.10
150,1740549568.470711,15.20
151,1740549568.578564,15.30
152,1740549568.685599,15.40
153,1740549568.789665,15.50
154,1740549568.903802,15.61
155,1740549569.013420,15.71
156,1740549569.116627,15.81
157,1740549569.226867,15.91
158,1740549569.331909,16.01
159,1740549569.442826,16.11
160,1740549569.543885,16.21
161,1740549569.658855,16.32
162,1740549569.761025,16.42
163,1740549569.862663,16.52
164,1740549569.969853,16.62
165,1740549570.072383,16.72
166,1740549570.189505,16.82
167,1740549570.294677,16.92
168,1740549570.407586,17.02
169,1740549570.513748,17.13
170,1740549570.611794,17.23
171,1740549570.716835,17.33
172,1740549570.817254,17.43
173,1740549570.926096,17.53
174,1740549571.029395,17.63
175,1740549571.127935,17.73
176,1740549571.234927,17.83
177,1740549571.335412,17.94
178,1740549571.442806,18.04
179,1740549571.542787,18.14
180,1740549571.656675,18.24
181,1740549571.753849,18.34
182,1740549571.854974,18.44
183,1740549571.975109,18.54
184,1740549572.076187,18.64
185,1740549572.185639,18.75
186,1740549572.291396,18.85
187,1740549572.391948,18.95
188,1740549572.500693,19.05
189,1740549572.600727,19.15
190,1740549572.709512,19.25
191,1740549572.808888,19.35
192,1740549572.915777,19.45
193,1740549573.017015,19.56
194,1740549573.114831,19.66
195,1740549573.230414,19.76
