,X,Y,Z,Roll,Pitch,Yaw
403,-30.45,-19.9198,55.8462,95.1319,10.2949,-71.343
404,-30.3145,-20.1047,55.8423,95.4921,10.2587,-71.1379
405,-30.2487,-20.1388,55.7233,95.8405,10.3807,-70.9508
406,-30.207,-20.4401,55.6316,96.6205,9.54578,-70.5647
407,-30.5416,-20.1231,54.8157,97.0775,12.0993,-70.2146
408,-30.5478,-19.6639,55.5962,97.4777,12.1241,-71.5158
409,-30.8446,-19.3399,55.3829,97.5676,11.8675,-73.1117
410,-30.8748,-18.8167,54.7592,97.6415,10.475,-74.1828
411,-31.0134,-19.0724,54.5508,97.9951,12.5642,-74.5862
412,-30.7508,-18.3574,54.9718,97.9494,7.55403,-76.2618
413,-30.8441,-18.1595,54.982,97.9842,6.95915,-76.3351
414,-31.1623,-18.6084,54.8444,97.9887,10.0992,-75.5541
415,-31.4307,-18.4426,54.7015,98.1974,10.363,-75.7264
416,-31.4199,-18.2882,54.7506,98.413,10.8222,-75.658
417,-31.3854,-18.3824,54.8673,98.5815,11.175,-75.582
418,-31.4053,-18.4927,54.9231,98.8758,11.6082,-75.5128
419,-31.5455,-18.656,54.9712,99.0494,11.4784,-75.6219
420,-31.664,-18.9522,55.0691,99.4548,11.8507,-75.6163
421,-31.7996,-19.0374,55.0802,99.727,11.7379,-75.6749
422,-31.9904,-19.3614,55.3412,100.113,11.6132,-75.7765
423,-31.9976,-19.3728,55.4191,100.401,11.7442,-75.7329
424,-31.9648,-19.7397,55.5974,100.705,11.6051,-75.6476
425,-30.8364,-20.9405,56.4257,101.925,13.2183,-71.7663
426,-30.4776,-21.5284,56.2966,102.184,10.4432,-71.0532
427,-30.5184,-22.2014,55.5086,102.544,6.32458,-70.2641
428,-29.6713,-22.2745,55.513,104.166,19.4272,-64.8877
429,-28.9438,-22.6449,56.6032,104.026,16.696,-65.2633
430,-30.1821,-21.7998,55.2082,103.016,4.26981,-69.1077
431,-30.0244,-22.535,55.4689,103.364,11.8849,-66.7489
432,-29.9553,-22.6323,55.3979,103.331,11.3638,-66.6547
433,-29.9892,-22.7383,55.3133,103.27,10.7628,-66.5974
434,-30.8217,-22.7279,54.3998,103.559,10.7242,-67.4047
435,-30.2966,-22.1987,56.714,104.609,13.4721,-67.2095
436,-30.7919,-22.4901,56.287,104.98,7.92205,-70.1957
437,-31.5712,-22.4799,54.2469,106.235,11.2431,-69.4139
438,-31.8017,-22.4129,54.5188,109.141,13.8773,-69.7489
439,-32.2541,-23.4167,56.0678,110.394,15.3973,-69.3616
440,-32.6714,-23.8469,54.9814,111.359,15.1121,-69.7714
441,-33.6308,-23.9038,54.4272,112.29,15.5663,-69.5165
442,-32.8754,-23.4913,54.915,112.468,13.9259,-70.1563
443,-32.8948,-24.081,55.3802,112.094,11.4654,-70.8556
444,-32.2234,-23.3289,55.1339,112.292,15.3564,-67.955
445,-32.6437,-24.0719,55.0535,112.17,14.1254,-68.6664
446,-32.4082,-23.8796,55.2218,112.096,14.1565,-68.4567
447,-32.2582,-23.9329,55.2361,111.959,14.2062,-68.2321
448,-32.1669,-24,55.1392,111.998,14.7894,-67.8246
449,-32.2529,-23.9255,55.1407,111.865,14.0691,-68.1464
450,-32.4568,-24.0779,54.8776,111.733,13.6013,-68.3044
451,-32.4393,-23.9576,54.994,111.776,13.6297,-68.1979
452,-32.4473,-23.7767,55.1105,111.768,12.8761,-68.5761
453,-32.3962,-23.8582,55.803,113.21,11.8317,-69.42
454,-32.9694,-23.1869,54.6233,115.333,14.6346,-68.2225
455,-33.0598,-23.8351,55.5828,116.199,15.1709,-67.8864
456,-33.2956,-24.9756,55.2819,116.535,13.5077,-68.9977
457,-34.1901,-25.4983,54.3539,116.381,12.0013,-69.5073
458,-33.3528,-24.032,54.9235,116.549,13.7989,-68.6877
459,-33.3942,-24.3456,54.9098,116.611,12.7394,-69.1524
460,-33.3196,-24.2826,54.7994,116.709,11.8875,-69.2507
461,-33.1852,-24.1224,54.7107,116.867,12.2887,-68.7311
462,-33.1144,-24.249,54.6298,117.048,12.7859,-68.0039
463,-33.0449,-24.2163,54.4728,117.352,14.2172,-66.6567
464,-32.944,-24.4826,54.3945,117.495,15.0707,-65.8279
465,-32.8574,-24.5903,54.4841,117.402,14.6471,-65.7216
466,-32.8047,-24.7976,54.626,117.286,14.2159,-65.7192
467,-32.699,-25.062,54.5314,117.125,13.4529,-65.7357
468,-32.4839,-24.837,54.7716,117.091,12.5805,-66.1951
469,-32.3598,-24.7909,54.8451,117.268,12.4211,-66.215
470,-32.9158,-23.4559,54.5693,118.362,15.6371,-64.3134
471,-32.8733,-24.1319,54.8363,118.841,13.2811,-66.0007
472,-31.8519,-24.3763,55.8133,120.732,18.0477,-62.4885
473,-33.4465,-26.4546,54.3667,122.34,10.72,-68.4579
474,-33.4772,-25.9067,54.052,124.364,14.7663,-65.3909
475,-32.8981,-27.2709,53.8934,123.575,6.53402,-72.095
476,-33.4188,-25.6516,54.329,124.062,11.1607,-69.0325
477,-33.0573,-25.2321,54.1731,124.459,13.5986,-66.8476
478,-33.1262,-25.4351,54.0414,124.71,13.5246,-67.0383
479,-33.1637,-24.9857,54.0635,124.873,13.8693,-66.9412
480,-33.1402,-25.06,53.9645,125.028,14.1031,-66.7969
481,-33.0111,-25.0436,53.8648,125.315,15.2948,-65.7872
482,-32.9167,-25.3033,53.5925,125.418,16.05,-65.2751
483,-33.8362,-25.5328,52.7022,124.041,12.292,-71.0255
484,-32.8687,-25.2808,53.0239,125.369,17.6244,-67.2567
485,-33.161,-25.4347,53.2024,124.305,14.7406,-71.0165
486,-33.9613,-24.0874,52.8526,124.518,17.2103,-69.6098
487,-33.6528,-25.2909,52.7403,124.34,15.9754,-69.9983
488,-33.8766,-25.2254,52.6318,124.033,16.0283,-70.3399
489,-33.3681,-24.5186,53.1444,122.176,18.2126,-69.4403
490,-33.3499,-24.2523,52.4722,119.547,15.6008,-71.1956
491,-32.4664,-24.2842,53.029,117.132,17.3218,-68.8625
492,-31.0267,-23.854,54.9413,110.971,13.5868,-68.3732
493,-31.0267,-23.854,54.9413,110.971,13.5868,-68.3732
494,-31.1255,-22.5321,54.0331,109.267,16.1644,-66.3633
495,-31.1255,-22.5321,54.0331,109.267,16.1644,-66.3633
496,-31.1255,-22.5321,54.0331,109.267,16.1644,-66.3633
497,-30.6397,-23.7925,53.0961,106.827,15.3162,-65.8683
498,-31.0462,-24.5134,55.8832,107.81,20.37,-63.2
499,-31.0462,-24.5134,55.8832,107.81,20.37,-63.2
500,-31.8948,-22.2677,53.8327,106.984,4.3592,-69.9271
501,-29.7303,-20.9816,54.6722,109.625,22.436,-62.0545
502,-30.5236,-22.1364,54.2223,108.182,13.8804,-66.1198
503,-31.8483,-23.7992,53.9207,109.443,7.80646,-69.8397
504,-32.2222,-24.2071,53.8375,113.042,18.5469,-65.4662
505,-31.9247,-23.1048,54.8545,116.7,21.3891,-64.521
506,-33.6419,-24.9699,54.2613,114.805,8.84855,-72.5169
507,-33.8954,-24.4808,53.7022,115.524,12.0309,-70.4074
508,-31.9547,-22.4955,54.6631,117.343,19.511,-65.9737
509,-32.8135,-23.7987,54.3025,116.156,14.6333,-68.9076
510,-32.8112,-23.8301,54.2139,116.359,14.6298,-68.6573
511,-32.732,-24.1067,54.2011,116.73,14.6928,-68.0338
512,-31.8566,-24.7819,55.2875,117.972,14.0883,-66.4826
513,-32.3134,-25.4932,54.573,118.493,17.3923,-63.3373
514,-32.2435,-25.1573,54.6976,118.111,12.6807,-66.4655
515,-32.2523,-25.0429,54.8384,118.337,12.3963,-66.2989
516,-32.2224,-24.8547,54.865,118.912,13.1963,-65.2186
517,-32.0295,-24.6495,54.8565,119.281,13.3728,-64.8063
518,-31.8165,-24.6514,55.0333,119.892,14.1116,-63.9529
519,-31.7345,-24.4625,55.0648,120.303,14.5355,-63.5204
520,-32.5307,-25.0623,54.0832,120.755,6.87737,-68.7872
521,-31.5527,-27.2787,54.5265,124.475,15.9659,-61.2475
522,-33.1067,-28.3423,54.2386,123.11,1.69075,-73.2428
523,-33.4447,-26.5807,53.5086,125.432,10.876,-66.0244
524,-32.8291,-24.8382,53.3823,127.735,16.3222,-61.0747
525,-31.9584,-24.6159,54.5568,127.439,9.64218,-67.5674
526,-32.5286,-25.7401,53.5317,129.043,17.4048,-59.7519
527,-32.4865,-26.2533,53.7794,127.61,12.7403,-64.319
528,-32.3872,-26.3992,53.7695,127.858,13.1774,-63.9525
529,-32.4089,-26.4324,53.6812,127.989,14.1105,-63.4173
530,-32.4867,-26.2412,53.6163,127.861,14.1467,-63.8295
531,-33.5898,-25.0898,53.8968,125.705,7.75388,-73.2059
532,-34.0095,-24.7737,53.7192,125.632,9.3463,-72.5363
533,-33.5886,-25.2252,53.2327,126.905,14.5626,-66.8857
534,-33.771,-24.9067,53.2071,126.683,14.4276,-67.6191
535,-33.7608,-24.8555,53.2156,126.726,14.8272,-67.317
536,-33.0721,-25.7211,53.472,128.153,19.0799,-61.7279
537,-32.5763,-25.2238,53.3514,128.314,18.5907,-60.5302
538,-32.0751,-26.3102,53.2019,128.211,17.8545,-59.6892
539,-32.581,-26.4203,53.4027,126.458,10.9983,-65.7626
540,-32.0087,-25.3288,53.7645,127.852,16.7383,-60.5583
541,-31.9779,-26.0038,53.8376,127.32,13.7021,-62.6429
542,-31.8428,-26.0506,53.9502,127.338,13.4401,-62.6074
543,-31.6855,-26.2507,54.071,127.349,13.073,-62.5458
544,-31.5579,-26.2064,54.0575,127.583,13.9548,-61.5023
545,-31.4998,-26.0527,54.0971,127.699,14.2098,-61.051
546,-31.514,-26.0655,54.0463,127.825,14.6125,-60.4927
547,-31.3826,-25.9367,53.9383,128.271,15.909,-59.014
548,-31.3371,-26.041,54.0673,128.183,15.2909,-59.4767
549,-31.2887,-26.3604,54.1044,128.377,15.6287,-58.788
550,-31.3337,-27.1767,53.882,128.114,14.0045,-59.5653
551,-31.2586,-27.4647,53.899,128.51,15.1961,-57.9833
552,-31.3487,-27.7759,53.7631,128.196,13.8296,-59.0047
553,-31.2343,-27.7901,53.9796,128.221,13.553,-59.0069
554,-30.9336,-27.7781,53.9147,128.484,14.2009,-58.1422
555,-30.8826,-27.5911,54.1598,128.654,14.7731,-57.5833
556,-30.832,-27.4903,53.9704,128.489,13.9871,-58.2259
557,-30.5379,-27.35,53.9522,129.181,16.3994,-55.8182
558,-30.5356,-27.5504,53.9405,129.329,17.0983,-55.0954
559,-30.5651,-27.4508,53.9315,129.091,16.3993,-55.8236
560,-30.3653,-27.801,53.9742,128.713,15.2584,-56.7255
561,-30.1631,-27.8184,54.236,128.709,14.9932,-56.9281
562,-30.1557,-27.6876,54.1525,129.158,15.8828,-55.7342
563,-30.1557,-27.6876,54.1525,129.158,15.8828,-55.7342
564,-29.6839,-26.9011,54.6955,129.92,13.6094,-57.4013
565,-29.0718,-29.9775,55.2575,128.92,5.21527,-64.8634
566,-29.936,-27.9733,54.5726,130.236,14.3391,-55.9569
567,-29.5362,-28.0548,54.8023,130.661,14.7235,-55.4115
568,-29.521,-28.201,54.8418,130.932,15.1263,-54.8516
569,-29.4669,-28.5851,54.2732,131.541,16.0946,-53.4822
570,-29.3073,-28.4357,54.3215,132.272,17.6053,-51.9863
571,-30.3132,-29.0502,53.4033,130.819,14.116,-55.8635
572,-29.1895,-28.6517,53.8992,132.48,17.2306,-52.8966
573,-29.2339,-29.0195,53.5612,132.825,17.5862,-52.551
574,-28.9985,-29.4061,53.4668,132.724,16.585,-53.623
575,-28.8547,-29.3975,53.6823,133.042,16.5959,-53.5383
576,-28.8547,-29.3975,53.6823,133.042,16.5959,-53.5383
577,-28.8547,-29.3975,53.6823,133.042,16.5959,-53.5383
578,-28.8547,-29.3975,53.6823,133.042,16.5959,-53.5383
579,-30.3541,-31.2072,52.3984,133.366,14.6948,-55.1238
580,-30.3541,-31.2072,52.3984,133.366,14.6948,-55.1238
581,-29.8939,-31.3107,53.1795,132.791,14.9375,-55.2095
582,-29.8939,-31.3107,53.1795,132.791,14.9375,-55.2095
583,-29.8939,-31.3107,53.1795,132.791,14.9375,-55.2095
584,-29.4046,-29.795,53.3968,132.941,15.3699,-55.5377
585,-29.373,-29.1233,53.8011,132.824,14.9296,-56.2166
586,-30.2571,-27.6317,53.1288,132.449,13.7358,-57.0404
587,-30.2571,-27.6317,53.1288,132.449,13.7358,-57.0404
588,-28.1028,-29.2585,53.5431,141.192,27.3171,-36.5715
589,-28.7667,-29.6251,53.6557,136.02,19.6133,-48.561
590,-28.8562,-30.0358,53.6226,134.904,16.4307,-52.3238
591,-29.0829,-29.9721,53.4772,134.632,15.1836,-53.6913
592,-30.3323,-28.2961,53.4057,133.454,12.2979,-57.1507
593,-29.3556,-25.6491,54.1805,140.531,24.8403,-41.3876
594,-28.3898,-29.1429,54.5873,144.401,28.6597,-32.28
595,-28.3898,-29.1429,54.5873,144.401,28.6597,-32.28
596,-29.1445,-29.3411,53.8229,139.754,21.4456,-44.162
597,-27.4808,-27.2835,54.7383,141.754,22.7964,-41.8895
598,-29.7337,-31.4128,53.8502,137.899,16.9002,-49.635
599,-29.0946,-28.7151,55.0364,143.847,25.4955,-37.3203
600,-28.5682,-30.4852,55.265,140.279,19.9555,-45.3547
601,-28.6444,-30.4786,55.5562,140.523,20.3169,-44.7582
602,-28.6572,-30.7197,55.891,140.197,19.695,-45.6922
603,-28.6032,-30.766,55.9968,140.574,20.3815,-44.6278
604,-28.7218,-30.735,55.7258,140.964,21.2615,-43.4821
605,-28.767,-30.5562,55.7462,140.939,21.3521,-43.8324
606,-29.7927,-29.9006,55.0932,140.421,21.1546,-46.6493
607,-29.3326,-27.8899,55.3807,143.727,25.6381,-40.5032
608,-29.6612,-28.9827,54.8952,141.527,23.3559,-46.2247
609,-29.5749,-30.7539,54.2164,139.678,20.4361,-50.6227
610,-29.5931,-29.4605,54.7902,140.183,21.2791,-49.4426
611,-29.662,-29.888,54.9622,136.407,18.1034,-55.9707
612,-30.3726,-28.4613,54.2873,136.358,21.6909,-52.6578
613,-30.3861,-29.5887,53.6097,137.09,25.4604,-48.1106
614,-30.2488,-27.8424,54.2478,135.009,22.0181,-53.4446
615,-30.281,-29.4808,54.1064,132.033,15.4394,-61.1899
616,-30.2634,-29.1323,53.7669,134.756,21.8846,-53.2822
617,-30.17,-28.2278,53.2189,134.906,25.1532,-49.957
618,-29.4954,-27.4758,52.4165,134.13,29.3642,-46.6734
619,-29.9504,-26.276,51.6886,132.426,28.8956,-48.3701
620,-29.1836,-26.5569,52.536,128.034,25.4125,-52.8519
621,-28.721,-26.221,52.958,122.964,13.6032,-64.0939
622,-29.181,-25.9285,52.3978,121.043,9.50251,-67.5271
623,-29.181,-25.9285,52.3978,121.043,9.50251,-67.5271
624,-28.0885,-22.4368,50.5267,125.782,29.2949,-51.4281
625,-28.323,-25.2108,50.5818,120.017,18.0877,-60.9924
626,-28.323,-25.2108,50.5818,120.017,18.0877,-60.9924
627,-28.323,-25.2108,50.5818,120.017,18.0877,-60.9924
628,-27.5571,-23.8891,50.955,120.066,19.2459,-59.8454
629,-26.8735,-25.0635,51.0515,120.251,17.1467,-61.5567
630,-27.476,-23.7949,51.1529,120.726,19.8551,-59.6985
631,-27.4242,-23.644,51.0089,121.432,21.2478,-58.7296
632,-27.4242,-23.644,51.0089,121.432,21.2478,-58.7296
633,-27.0718,-24.554,51.9881,130.163,23.5951,-52.2727
634,-27.656,-26.705,52.2857,127.081,10.3776,-64.9385
635,-28.2219,-25.5189,52.1112,127.11,10.5144,-65.849
636,-28.1444,-23.8457,51.9286,129.952,20.8295,-56.2468
637,-28.5027,-24.9113,52.4531,127.374,12.0731,-67.1108
638,-29.1063,-23.3164,50.7562,127.407,12.321,-69.2156
639,-29.0935,-21.9962,50.9976,132.156,25.4256,-56.7221
640,-28.9795,-22.4396,50.7958,131.037,23.1167,-61.1592
641,-29.5513,-24.263,50.5539,128.687,17.0204,-67.6081
642,-29.211,-22.7327,50.9528,128.688,16.7576,-68.5178
643,-29.2295,-23.2451,50.4585,129.508,19.3953,-65.3432
644,-29.1175,-22.9353,50.4296,130.029,20.498,-64.7558
645,-29.0601,-22.8637,50.3319,130.41,21.2674,-64.2465
646,-28.9789,-23.4549,49.9563,130.921,22.0532,-63.5057
647,-28.997,-24.3562,49.824,130.991,21.5922,-63.8504
648,-28.9215,-24.5169,49.8639,130.849,20.9849,-64.3391
649,-29.0095,-24.645,49.9201,130.539,20.0345,-64.9223
650,-29.2727,-24.6713,51.0109,128.347,17.5934,-65.5136
651,-28.4873,-24.5002,52.139,126.625,16.1705,-66.4591
652,-30.4995,-24.4885,51.1877,123.056,14.7906,-66.5879
653,-30.8289,-24.9014,51.4103,121.207,18.8136,-62.6717
654,-30.1813,-24.2745,52.4672,120.328,16.3898,-64.7365
655,-30.3919,-25.3979,52.5891,119.531,14.0329,-65.8942
656,-30.4402,-24.9404,52.4125,119.901,16.0725,-64.3504
657,-30.453,-24.8105,52.5835,119.697,15.841,-64.417
658,-30.5274,-24.6657,52.6263,119.594,16.4117,-63.8927
659,-30.609,-24.6655,52.4902,119.638,17.2571,-63.1409
660,-30.6155,-24.4554,52.4842,119.78,18.3385,-62.1987
661,-30.6632,-24.5705,52.3993,119.719,18.2441,-62.1008
662,-30.5787,-24.5872,52.5026,119.939,18.5173,-61.5998
663,-30.3467,-23.8925,52.3875,120.671,18.5435,-61.2592
664,-30.8345,-25.6457,51.6943,123.326,20.0469,-59.9337
665,-31.4027,-26.5071,51.5228,123.171,14.8511,-64.2104
666,-31.9692,-27.5304,51.4319,127.759,21.5458,-57.5869
667,-31.8703,-26.8752,51.6779,128.686,22.3744,-56.8197
668,-32.3966,-27.1992,50.4659,126.842,16.632,-62.1559
669,-31.6932,-25.9099,51.2674,128.094,20.6954,-58.6332
670,-31.6625,-25.8981,51.1119,128.326,20.7709,-58.5438
671,-31.6582,-25.865,50.7945,128.652,20.9682,-58.4109
672,-31.5612,-25.7508,50.7182,129.26,21.8895,-57.5613
673,-31.5154,-25.7718,50.1568,129.726,21.333,-58.0573
674,-31.5817,-25.9241,50.504,129.567,20.8315,-58.7827
675,-31.5787,-26.3025,50.4505,129.659,20.0558,-59.401
676,-31.3558,-26.2955,50.5689,130.008,20.0659,-59.0083
677,-31.3386,-26.3983,50.6481,130.223,20.571,-58.3919
678,-31.3242,-26.0377,50.7399,130.439,21.2916,-57.8244
679,-31.3771,-25.7186,50.6856,130.449,21.5429,-57.9864
680,-31.7138,-24.1749,50.2907,128.346,16.9867,-64.9838
681,-31.8079,-25.5638,50.4894,128.335,18.8216,-63.5077
682,-32.4793,-23.949,49.8454,127.504,21.6107,-62.5413
683,-32.5789,-25.0031,50.0558,126.986,22.5789,-61.4948
684,-31.9896,-24.2322,50.5213,124.188,19.617,-65.1706
685,-32.8829,-24.2177,51.0679,120.329,17.5588,-65.6511
686,-32.4331,-23.8628,51.8586,118.151,18.1255,-64.8989
687,-32.6069,-24.1329,52.2189,116.825,16.7666,-65.259
688,-32.233,-24.288,52.4647,116.869,18.0727,-64.306
689,-32.7116,-24.3404,52.2816,116.02,16.9056,-64.8822
690,-32.4308,-24.0232,53.0091,116.097,18.5116,-63.7926
691,-32.2387,-24.6991,52.8343,115.918,18.093,-63.9382
692,-32.8074,-24.76,52.6881,115.609,16.8488,-64.6099
693,-32.7394,-24.4306,52.8252,115.384,16.7745,-64.3692
694,-32.6985,-24.3471,52.911,115.401,17.0836,-63.9318
695,-32.4991,-24.1389,52.9868,115.789,17.8024,-63.0207
696,-33.1071,-24.7323,52.8296,115.853,17.2423,-64.6935
697,-32.8731,-24.2504,52.9597,115.914,18.0807,-64.776
698,-32.9143,-23.2798,52.8314,115.364,16.2826,-66.4049
699,-32.9939,-24.204,53.0381,115.582,17.3046,-65.3445
700,-33.1285,-24.1166,53.0376,115.153,16.7331,-66.1283
701,-33.2341,-24.0543,52.9897,114.981,16.8197,-66.1213
702,-33.1606,-24.4055,53.124,115.594,21.1172,-62.5498
703,-32.7442,-23.7537,53.0262,114.874,16.4923,-63.928
704,-32.474,-25.4032,52.9416,114.956,15.003,-62.2083
705,-32.3728,-24.2661,52.3864,115.88,17.5092,-59.4535
706,-31.4774,-26.3033,53.7786,116.112,17.0897,-59.0132
707,-31.4656,-26.3485,53.527,116.508,16.4854,-58.1441
708,-31.7565,-25.826,53.0762,116.561,14.7924,-58.4479
709,-31.5871,-26.4089,53.7865,117.391,17.6613,-55.7763
710,-30.8212,-26.2266,54.0413,116.485,10.3292,-60.0154
711,-31.2687,-26.0628,53.8996,117.038,14.4089,-57.657
712,-31.0169,-26.1703,52.8645,119.87,18.7336,-52.6947
713,-30.6097,-26.2418,53.2869,121.989,18.1856,-51.9894
714,-30.9627,-26.9116,52.6025,121.294,12.9486,-55.9802
715,-30.4791,-27.7741,52.9098,123.31,20.2419,-49.8388
716,-30.3561,-27.1658,53.0094,122.357,16.6146,-53.0145
717,-30.5008,-28.893,52.1906,122.526,11.8511,-56.4318
718,-31.2016,-29.6122,51.4383,123.847,13.8059,-54.4336
719,-29.8364,-28.4841,52.3744,126.548,20.0586,-48.6807
720,-29.9066,-29.0181,52.9624,125.681,13.889,-54.1439
721,-30.3059,-28.7461,51.5903,126.206,15.584,-52.5561
722,-30.1693,-27.996,51.6521,127.127,16.0315,-51.8945
723,-29.8697,-28.6382,52.4063,126.621,15.7791,-52.3584
724,-29.8924,-28.5032,51.9677,128.231,18.3624,-49.3898
725,-29.9191,-28.5612,51.8499,129.022,19.4582,-47.9418
726,-29.9812,-28.6638,51.7685,129.251,19.4498,-47.6886
727,-29.928,-28.884,51.7732,129.342,18.7082,-47.9665
728,-29.8614,-29.0626,51.7029,129.356,18.1878,-48.1478
729,-29.8275,-29.3682,51.7226,129.258,16.9742,-48.938
730,-29.8525,-29.2189,51.7962,129.473,17.1045,-48.7675
731,-30.4667,-28.2885,51.4599,130.834,20.9244,-45.2605
732,-29.9489,-29.2186,51.6388,130.312,19.2348,-47.0156
733,-30.3239,-29.8405,51.4107,128.48,21.2676,-48.1883
734,-30.6522,-29.0068,51.3018,127.115,18.915,-51.1838
735,-29.993,-27.5286,52.1051,130.135,25.9177,-44.1659
736,-30.3823,-29.105,51.281,128.764,23.133,-46.7337
737,-30.4026,-28.9742,51.3723,128.236,22.4227,-47.7512
738,-30.5326,-28.786,51.5472,127.678,21.7704,-48.6723
739,-30.531,-28.5425,51.5259,127.398,21.4968,-49.0696
740,-30.4791,-28.0585,51.4068,127.336,21.9549,-48.8144
741,-30.4979,-27.8106,51.1351,127.278,22.2436,-48.5438
742,-30.3474,-27.498,50.5665,127.626,23.6848,-47.1598
743,-30.2359,-27.3882,49.7011,127.128,23.4578,-47.4472
744,-30.1265,-27.2311,49.3175,126.798,22.7895,-48.1028
745,-30.0889,-27.2583,48.9629,126.387,21.4199,-49.2156
746,-29.959,-26.9795,48.8532,126.607,21.0766,-49.2797
747,-29.5578,-27.3166,48.6291,126.967,18.9987,-50.5043
748,-30.1636,-26.987,48.485,127.027,20.0705,-49.3461
749,-30.0859,-26.6942,48.6012,127.766,20.864,-48.2158
750,-30.7067,-27.1236,48.1464,126.615,15.7901,-52.2528
751,-30.0102,-27.2871,48.9186,128.398,15.9106,-51.4511
752,-29.4053,-26.4391,48.3041,131.593,23.0295,-43.1399
753,-29.5484,-26.8665,48.8097,130.441,20.084,-46.3786
754,-29.2936,-27.1617,48.8178,130.846,19.8149,-46.0164
755,-29.1905,-27.383,49.0189,131.157,19.7834,-45.6913
756,-29.2411,-27.7518,48.9195,131.043,19.6677,-45.7105
757,-28.5681,-27.3167,49.6211,129.225,16.3275,-50.6475
758,-30.4008,-26.9968,48.2887,127.664,19.503,-48.7086
759,-29.2078,-27.0143,49.6087,128.434,22.7108,-45.9734
760,-29.607,-26.7855,49.9003,125.964,18.4645,-51.1132
761,-29.607,-26.7855,49.9003,125.964,18.4645,-51.1132
762,-29.878,-26.519,49.208,126.643,21.5753,-48.5422
763,-29.9933,-26.5735,49.1548,126.157,20.934,-49.5856
764,-29.9648,-26.5672,49.1574,126.087,21.3396,-49.6609
765,-29.9278,-26.3235,48.8781,126.036,21.5709,-49.7048
766,-29.7233,-25.9165,48.4432,126.061,22.2382,-49.5519
767,-29.6851,-25.6122,48.0564,125.937,22.3549,-49.8019
768,-29.551,-25.4536,47.6149,125.974,22.9725,-49.5798
769,-29.5223,-25.2229,46.9071,125.795,23.3675,-49.8243
770,-29.5292,-25.1159,46.4389,125.722,23.701,-50.0358
771,-29.5613,-24.3673,45.6035,117.636,13.4371,-60.692
772,-26.5566,-22.0616,47.0136,106.487,14.2911,-58.3233
773,-27.3083,-20.8665,45.7686,105.532,1.92879,-62.4576
774,-26.9682,-21.5853,46.691,106.18,8.08611,-59.7658
775,-26.9682,-21.5853,46.691,106.18,8.08611,-59.7658
776,-26.4708,-21.4107,47.4351,106.347,9.09164,-59.4323
777,-26.3232,-21.4185,47.2796,106.524,10.5387,-58.7161
778,-26.3481,-21.4844,47.5013,106.384,10.3806,-58.57
779,-26.3481,-21.4844,47.5013,106.384,10.3806,-58.57
780,-26.7567,-20.7551,48.7959,102.75,1.80167,-60.5136
781,-27.0306,-20.6689,48.555,101.556,4.29251,-59.2636
782,-26.4464,-20.8085,49.0834,100.904,-2.39667,-60.9568
783,-26.8355,-20.832,48.565,100.466,-1.63509,-60.4525
784,-26.4749,-20.8327,49.0764,100.966,4.3633,-58.9816
785,-26.3906,-20.7896,48.982,100.678,3.84281,-59.2066
786,-26.3802,-20.6592,48.8749,100.596,4.09646,-59.3887
787,-26.3465,-20.5753,48.9053,100.639,4.68979,-59.4953
788,-26.3459,-20.7956,48.9214,100.655,5.58306,-59.5346
789,-26.3801,-21.0902,48.885,100.708,5.82848,-59.8875
790,-26.9753,-22.1889,47.2941,100.187,5.22523,-60.609
791,-27.5058,-21.8079,48.1858,99.4804,10.8949,-62.9474
792,-28.3649,-21.4,48.1941,98.0498,9.82552,-65.0838
793,-29.0884,-21.2217,47.8125,96.8761,9.92103,-66.3846
794,-29.0712,-19.9462,47.796,95.7549,10.631,-67.739
795,-29.4182,-20.6007,47.8345,94.989,12.4921,-68.3263
796,-29.3806,-20.7017,48.1825,94.7975,11.5382,-68.6786
797,-29.4096,-20.4629,48.2979,94.9428,11.1071,-68.5984
798,-29.4317,-20.4544,48.3628,94.6543,11.1663,-68.882
799,-29.4374,-20.4231,48.4246,94.3808,11.3798,-68.9165
800,-29.4127,-20.4119,48.4685,94.1197,11.3224,-68.9312
801,-29.3213,-20.0548,48.4229,93.4969,11.8401,-68.9754
802,-29.3531,-19.8469,48.3668,93.2587,12.1581,-69.2309
803,-29.9544,-19.4568,48.6018,92.1258,13.5992,-71.1918
804,-29.8466,-19.9835,48.5535,92.0148,16.3011,-70.804
805,-29.8263,-19.755,48.562,91.8278,12.9789,-71.2456
806,-29.9524,-19.7304,48.533,91.338,13.0545,-71.5594
807,-29.9366,-19.6662,48.4866,90.6649,13.0575,-71.6709
808,-29.4218,-18.1042,47.811,88.7228,12.5634,-71.8743
809,-30.0783,-18.5563,48.4532,88.1694,12.2018,-71.9358
810,-29.7037,-18.4707,48.6072,87.5969,12.2789,-72.3716
811,-29.4869,-18.4027,48.441,87.5778,12.799,-72.3995
812,-29.3966,-18.3479,48.3382,87.3545,12.9919,-72.5783
813,-29.2375,-18.2345,48.2419,87.0984,13.1488,-72.7212
814,-29.0769,-18.2185,48.1465,86.9425,12.9769,-72.8109
815,-29.0079,-18.1592,48.0666,86.5557,12.5766,-72.8049
816,-28.8789,-17.914,47.9455,86.1932,12.2113,-72.7955
817,-28.4944,-17.475,47.6348,85.5411,11.9057,-72.8108
