61,222.91,-17.689,-402.498,-0.121583,0.0178368,-0.937798,0.324707
121,222.773,-17.7399,-402.55,-0.122136,0.0173404,-0.939222,0.320381
186,222.806,-17.686,-402.464,-0.122505,0.0140013,-0.9473,0.295669
247,222.507,-17.8038,-402.359,-0.12267,0.0146725,-0.944843,0.303329
313,222.26,-17.8252,-402.194,-0.123332,0.0134794,-0.947665,0.294174
372,222.236,-17.7689,-402.121,-0.123824,0.0117137,-0.951956,0.279841
435,221.989,-17.7852,-402.119,-0.124792,0.0113864,-0.953036,0.275717
500,221.885,-17.5727,-402.077,-0.125499,0.0101338,-0.957017,0.261276
561,221.881,-17.3485,-402.097,-0.124552,0.013114,-0.952243,0.278475
622,221.955,-17.0855,-402.044,-0.123604,0.0143263,-0.951148,0.282548
684,222.257,-17.179,-402.066,-0.122719,0.0133763,-0.952038,0.279975
748,222.597,-17.5957,-402.255,-0.121434,0.0145938,-0.946122,0.299823
809,222.595,-17.7227,-402.146,-0.121506,0.0132046,-0.948501,0.292247
871,222.825,-18.0455,-402.001,-0.121309,0.0106624,-0.95102,0.284134
937,222.935,-18.063,-402.044,-0.121474,0.00955019,-0.95258,0.278826
998,222.587,-18.0055,-402.13,-0.122653,0.00945124,-0.952871,0.277316
1061,222.66,-17.705,-402.001,-0.121674,0.0111924,-0.950481,0.285758
1122,222.581,-17.4576,-402.3,-0.121262,0.0139481,-0.945483,0.301933
1184,222.434,-17.6051,-402.443,-0.12126,0.0155023,-0.94055,0.316893
1247,222.627,-17.569,-402.256,-0.120383,0.01615,-0.938357,0.323626
1311,222.819,-17.7603,-402.382,-0.120431,0.0151472,-0.938537,0.323134
1373,223.093,-17.9591,-402.387,-0.120569,0.0138679,-0.939564,0.32014
1435,223.281,-18.0786,-402.41,-0.120619,0.0133394,-0.939343,0.320794
1496,223.378,-18.1117,-402.482,-0.120816,0.0124671,-0.940781,0.316511
1559,223.578,-18.0165,-402.352,-0.120575,0.0119274,-0.942913,0.310217
1621,223.634,-18.0453,-402.487,-0.121324,0.0106022,-0.945996,0.300432
1685,223.374,-17.987,-402.561,-0.122002,0.0121569,-0.943461,0.307975
1748,223.183,-17.8221,-402.707,-0.123143,0.0119807,-0.945809,0.300231
1810,223.298,-17.7799,-402.917,-0.123636,0.011496,-0.947313,0.295263
1872,222.935,-17.6832,-402.758,-0.124552,0.0136478,-0.944233,0.304508
1934,223.036,-17.513,-402.608,-0.124139,0.0139577,-0.94531,0.301303
1996,223.541,-17.7053,-402.489,-0.123061,0.0137324,-0.944943,0.302901
2061,223.343,-17.7256,-402.321,-0.123975,0.0115527,-0.950855,0.2835
2121,223.293,-17.677,-402.015,-0.123475,0.0109872,-0.952416,0.278457
2186,223.051,-17.4402,-401.73,-0.123612,0.0115851,-0.952979,0.276436
2246,222.739,-17.1481,-401.056,-0.124331,0.0118236,-0.954064,0.272331
2310,222.904,-17.2153,-400.55,-0.125265,0.0117353,-0.95214,0.27857
2371,222.971,-16.9976,-399.609,-0.127197,0.0121504,-0.951914,0.278448
2434,223.429,-17.2791,-398.678,-0.127504,0.00946488,-0.954219,0.270408
2496,223.684,-17.2918,-397.625,-0.128678,0.00641522,-0.958521,0.254243
2559,223.791,-17.3591,-397.27,-0.128686,0.00502245,-0.960662,0.246055
2622,223.997,-17.9122,-396.679,-0.128471,-0.000251571,-0.965489,0.226554
2687,223.885,-17.5922,-396.286,-0.128058,-0.000426432,-0.966653,0.221774
2746,223.861,-17.6533,-395.919,-0.126242,-0.000893459,-0.966956,0.221491
2811,224.15,-17.9191,-395.547,-0.123434,0.00159449,-0.961004,0.247452
2871,224.377,-17.4289,-394.871,-0.119391,0.00550645,-0.957108,0.26393
2934,224.728,-17.2169,-394.403,-0.116709,0.00650306,-0.956613,0.266886
2996,224.884,-16.9793,-393.486,-0.114834,0.00760793,-0.954979,0.273441
3061,224.644,-16.8512,-393.062,-0.115387,0.00770525,-0.954954,0.273295
3125,225.071,-16.7874,-392.092,-0.113724,0.00799062,-0.952571,0.282156
3185,224.949,-16.9238,-391.64,-0.114968,0.00628906,-0.955338,0.272161
3246,225.507,-17.0267,-390.967,-0.113989,0.00481928,-0.956397,0.268865
3309,225.415,-17.1602,-390.51,-0.113629,0.00498096,-0.954986,0.273983
3372,225.226,-17.2324,-390.232,-0.11414,0.0015562,-0.96225,0.247074
3434,225.446,-17.211,-390.116,-0.11304,-0.00095761,-0.967349,0.226841
3496,225.104,-17.4204,-390.27,-0.113503,-0.00327382,-0.972003,0.205707
3563,224.559,-16.9613,-390.185,-0.114446,-0.0030825,-0.975125,0.189798
3624,224.353,-16.7848,-390.241,-0.114896,-0.00277341,-0.976078,0.184563
3686,224.25,-17.0863,-390.549,-0.116215,-0.00426896,-0.97691,0.17923
3747,224.073,-16.9069,-390.566,-0.116709,-0.000405617,-0.971634,0.205684
3809,224.306,-16.7251,-390.354,-0.115945,0.000959089,-0.970148,0.213001
3872,224.525,-16.9784,-390.218,-0.116988,-0.00147808,-0.97233,0.202205
3934,224.741,-17.0542,-389.844,-0.11719,-0.00124079,-0.970404,0.211143
3996,224.682,-17.1484,-389.123,-0.118869,-0.00233118,-0.970354,0.210425
4061,225.211,-17.1454,-388.412,-0.118124,-0.00667036,-0.975785,0.183971
4122,225.096,-16.9449,-387.482,-0.119123,-0.00910559,-0.978836,0.166151
4186,224.677,-16.9828,-387.156,-0.1208,-0.00946815,-0.97886,0.164772
4247,224.748,-16.8039,-386.245,-0.120147,-0.0101402,-0.98042,0.155691
4309,224.994,-16.7148,-385.791,-0.119829,-0.00950974,-0.980343,0.156457
4372,225.333,-16.8405,-385.128,-0.11828,-0.00680167,-0.977217,0.176096
4434,225.442,-17.0311,-384.542,-0.116625,-0.00286292,-0.971303,0.207273
4496,225.67,-17.1761,-384.008,-0.115513,-0.00102781,-0.967613,0.224455
4561,225.987,-17.4667,-383.7,-0.115387,-0.00344127,-0.968924,0.218771
4622,226.652,-17.7631,-382.975,-0.11446,-0.0052078,-0.967659,0.224739
4684,226.722,-17.6439,-382.335,-0.114221,-0.00562045,-0.966345,0.230435
4746,226.769,-17.4623,-381.205,-0.11453,-0.0107568,-0.973382,0.198228
4811,226.728,-17.6022,-380.625,-0.114965,-0.0136944,-0.97614,0.183704
4872,226.213,-17.4958,-379.554,-0.115547,-0.0171722,-0.980127,0.160325
4935,226.254,-16.7957,-378.866,-0.114575,-0.0164116,-0.981763,0.150812
4997,226.138,-16.737,-378.477,-0.114135,-0.016658,-0.981836,0.150644
5059,225.988,-16.7421,-378.412,-0.113305,-0.0145539,-0.979155,0.167948
5121,226.077,-16.6837,-378.563,-0.111609,-0.0105254,-0.974286,0.195447
5185,225.928,-16.6566,-378.557,-0.111085,-0.0101226,-0.974648,0.193958
5247,226.547,-16.9628,-378.545,-0.108601,-0.0116659,-0.976439,0.186108
5309,226.18,-16.9719,-378.571,-0.109916,-0.0127915,-0.978638,0.17327
5371,226.277,-17.1223,-378.089,-0.10981,-0.0148541,-0.980637,0.161469
5434,226.492,-17.2162,-377.974,-0.109885,-0.0188437,-0.984917,0.132323
5500,225.879,-17.1329,-377.881,-0.11128,-0.019855,-0.986082,0.12192
5564,225.966,-17.3042,-378.018,-0.110826,-0.0177591,-0.982976,0.145466
5622,225.476,-17.054,-378.419,-0.111524,-0.0141551,-0.979709,0.165928
5684,225.778,-17.2831,-378.539,-0.110579,-0.0145295,-0.979598,0.167177
5746,226.25,-17.3614,-378.415,-0.109887,-0.0101611,-0.97174,0.208668
5811,225.897,-17.1604,-377.896,-0.110725,-0.0100676,-0.972433,0.20497
5874,226.651,-17.13,-376.558,-0.108328,-0.00990568,-0.969798,0.21831
