frame,timestamp,curvilinear_abscissa
5,1740547530.841298,0.11
6,1740547531.040643,0.23
7,1740547531.426856,0.34
8,1740547531.530512,0.45
9,1740547531.635846,0.57
10,1740547531.741332,0.68
11,1740547531.846917,0.80
12,1740547531.974205,0.91
13,1740547532.078413,1.02
14,1740547532.190199,1.14
15,1740547532.299438,1.25
16,1740547532.411735,1.36
17,1740547532.522574,1.48
18,1740547532.626659,1.59
19,1740547532.741395,1.71
20,1740547532.844608,1.82
21,1740547532.956870,1.93
22,1740547533.062486,2.05
23,1740547533.177476,2.16
24,1740547533.288788,2.27
25,1740547533.411237,2.39
26,1740547533.516948,2.50
27,1740547533.619597,2.62
28,1740547533.729045,2.73
29,1740547533.831149,2.84
30,1740547533.943254,2.96
31,1740547534.041723,3.07
32,1740547534.154629,3.18
33,1740547534.257139,3.30
34,1740547534.355967,3.41
35,1740547534.456425,3.52
36,1740547534.558337,3.64
37,1740547534.661596,3.75
38,1740547534.762575,3.87
39,1740547534.859936,3.98
40,1740547534.964337,4.09
41,1740547535.062657,4.21
42,1740547535.167635,4.32
43,1740547535.268524,4.43
44,1740547535.368266,4.55
45,1740547535.475184,4.66
46,1740547535.572428,4.77
47,1740547535.674855,4.89
48,1740547535.774571,5.00
49,1740547535.873712,5.12
50,1740547535.977138,5.23
51,1740547536.073771,5.34
52,1740547536.181657,5.46
53,1740547536.276796,5.57
54,1740547536.380323,5.68
55,1740547536.494663,5.80
56,1740547536.592680,5.91
57,1740547536.694648,6.03
58,1740547536.795022,6.14
59,1740547536.893789,6.25
60,1740547537.001182,6.37
61,1740547537.102126,6.48
62,1740547537.210909,6.59
63,1740547537.311722,6.71
64,1740547537.410736,6.82
65,1740547537.514309,6.93
66,1740547537.614764,7.05
67,1740547537.721963,7.16
68,1740547537.825211,7.28
69,1740547537.927431,7.39
70,1740547538.034918,7.50
71,1740547538.137235,7.62
72,1740547538.244437,7.73
73,1740547538.346553,7.84
74,1740547538.458251,7.96
75,1740547538.558686,8.07
76,1740547538.658833,8.19
77,1740547538.762716,8.30
78,1740547538.861882,8.41
79,1740547538.970824,8.53
80,1740547539.072940,8.64
81,1740547539.173048,8.75
82,1740547539.286988,8.87
83,1740547539.388476,8.98
84,1740547539.499120,9.09
85,1740547539.599815,9.21
86,1740547539.711253,9.32
87,1740547539.809334,9.44
88,1740547539.909985,9.55
89,1740547540.016235,9.66
90,1740547540.118621,9.78
91,1740547540.230371,9.89
92,1740547540.332610,10.00
93,1740547540.447817,10.12
94,1740547540.548080,10.23
95,1740547540.651303,10.34
96,1740547540.760811,10.46
97,1740547540.861775,10.57
98,1740547540.970606,10.69
99,1740547541.074031,10.80
