frame,timestamp,curvilinear_abscissa
5,1740013961.227531,0.08
6,1740013961.464137,0.18
7,1740013961.868524,0.27
8,1740013962.072695,0.36
9,1740013962.286964,0.44
10,1740013962.504619,0.53
11,1740013962.713093,0.62
12,1740013962.905291,0.70
13,1740013963.158698,0.79
14,1740013963.587861,0.88
15,1740013963.824825,0.96
16,1740013964.038796,1.05
17,1740013964.253786,1.14
18,1740013964.479469,1.23
19,1740013964.723262,1.31
20,1740013964.922649,1.40
21,1740013965.141497,1.49
22,1740013965.392079,1.58
23,1740013965.607084,1.66
24,1740013965.824363,1.75
25,1740013966.084457,1.84
26,1740013966.289361,1.92
27,1740013966.509827,2.01
28,1740013966.728858,2.10
29,1740013966.964376,2.19
30,1740013967.173898,2.27
31,1740013967.424229,2.36
32,1740013967.656790,2.45
33,1740013967.890450,2.54
34,1740013968.157028,2.62
35,1740013968.390646,2.71
36,1740013968.623908,2.80
37,1740013968.840887,2.88
38,1740013969.044914,2.97
39,1740013969.265665,3.06
40,1740013969.516614,3.15
41,1740013969.726226,3.23
42,1740013969.957085,3.32
43,1740013970.224556,3.41
44,1740013970.456939,3.49
45,1740013970.674556,3.58
46,1740013970.908390,3.67
47,1740013971.108761,3.76
48,1740013971.342676,3.84
49,1740013971.588828,3.93
50,1740013971.812317,4.02
51,1740013972.032136,4.11
52,1740013972.247937,4.19
53,1740013972.476650,4.28
54,1740013972.691860,4.37
55,1740013972.913010,4.46
56,1740013973.125612,4.54
57,1740013973.360303,4.63
58,1740013973.563147,4.72
59,1740013973.809380,4.80
60,1740013973.992082,4.89
61,1740013974.208336,4.98
62,1740013974.476855,5.07
63,1740013974.709387,5.15
64,1740013974.908753,5.24
65,1740013975.128749,5.33
66,1740013975.355256,5.41
67,1740013975.562495,5.50
68,1740013975.776611,5.59
69,1740013976.009298,5.68
70,1740013976.242708,5.76
71,1740013976.494522,5.85
72,1740013976.726618,5.94
73,1740013976.942996,6.03
74,1740013977.174508,6.11
75,1740013977.408230,6.20
76,1740013977.614464,6.29
77,1740013977.810938,6.37
78,1740013978.165939,6.46
79,1740013978.427705,6.55
80,1740013978.678370,6.64
81,1740013978.906491,6.72
82,1740013979.097243,6.81
83,1740013979.310969,6.90
84,1740013979.558090,6.98
85,1740013979.776834,7.07
86,1740013980.037816,7.16
87,1740013980.277135,7.25
88,1740013980.493671,7.33
89,1740013980.744480,7.42
90,1740013980.960696,7.51
91,1740013981.181989,7.60
92,1740013981.395164,7.68
93,1740013981.594600,7.77
94,1740013981.810468,7.86
95,1740013982.045461,7.94
96,1740013982.276927,8.03
97,1740013982.510589,8.12
98,1740013982.727169,8.21
99,1740013982.979640,8.29
100,1740013983.197980,8.38
101,1740013983.398012,8.47
102,1740013983.611364,8.56
103,1740013983.828434,8.64
104,1740013984.045733,8.73
105,1740013984.277554,8.82
106,1740013984.494805,8.90
107,1740013984.716123,8.99
108,1740013984.982280,9.08
109,1740013985.215630,9.17
110,1740013985.449916,9.25
111,1740013985.646249,9.34
112,1740013985.878554,9.43
113,1740013986.094780,9.51
114,1740013986.328835,9.60
115,1740013986.561754,9.69
116,1740013986.796103,9.78
117,1740013987.013288,9.86
118,1740013987.274494,9.95
119,1740013987.482641,10.04
120,1740013987.707420,10.12
121,1740013987.916224,10.21
122,1740013988.130711,10.30
123,1740013988.347042,10.39
124,1740013988.578812,10.47
125,1740013988.812558,10.56
126,1740013989.016675,10.65
127,1740013989.272637,10.74
128,1740013989.499868,10.82
129,1740013989.732660,10.91
130,1740013989.935063,11.00
131,1740013990.148630,11.08
132,1740013990.381057,11.17
133,1740013990.631129,11.26
134,1740013990.865098,11.35
135,1740013991.081244,11.43
136,1740013991.320555,11.52
137,1740013991.564734,11.61
138,1740013991.783082,11.69
139,1740013992.009297,11.78
140,1740013992.246933,11.87
141,1740013992.447316,11.96
142,1740013992.697931,12.04
143,1740013992.931170,12.13
144,1740013993.147239,12.22
145,1740013993.364629,12.30
146,1740013993.628741,12.39
147,1740013993.832538,12.48
148,1740013994.050159,12.57
149,1740013994.255705,12.65
150,1740013994.505036,12.74
151,1740013994.737490,12.83
152,1740013994.948647,12.92
153,1740013995.164466,13.00
154,1740013995.381583,13.09
155,1740013995.632846,13.18
156,1740013995.847851,13.26
157,1740013996.078822,13.35
158,1740013996.291303,13.44
159,1740013996.523018,13.53
160,1740013996.733752,13.61
161,1740013996.981903,13.70
162,1740013997.215128,13.79
163,1740013997.448276,13.88
164,1740013997.718124,13.96
165,1740013997.948622,14.05
166,1740013998.181869,14.14
167,1740013998.398412,14.23
168,1740013998.633349,14.31
169,1740013998.854364,14.40
170,1740013999.099105,14.49
171,1740013999.351108,14.58
172,1740013999.583591,14.66
173,1740013999.862314,14.75
174,1740014000.110707,14.84
175,1740014000.323231,14.93
176,1740014000.533372,15.01
177,1740014000.765441,15.10
178,1740014000.983650,15.19
179,1740014001.216491,15.27
180,1740014001.449115,15.36
181,1740014001.649361,15.45
182,1740014001.894808,15.54
183,1740014002.134498,15.62
184,1740014002.353601,15.71
185,1740014002.550642,15.80
186,1740014002.783621,15.89
187,1740014003.017749,15.97
188,1740014003.266405,16.06
189,1740014003.483249,16.15
190,1740014003.701040,16.23
191,1740014003.917690,16.32
192,1740014004.168306,16.41
193,1740014004.396062,16.50
194,1740014004.584922,16.58
195,1740014004.938157,16.67
196,1740014005.218455,16.76
197,1740014005.450917,16.84
198,1740014005.667834,16.93
199,1740014005.897296,17.02
200,1740014006.132355,17.11
201,1740014006.387575,17.19
202,1740014006.587743,17.28
203,1740014006.800633,17.37
204,1740014007.017516,17.46
205,1740014007.251698,17.54
206,1740014007.485855,17.63
207,1740014007.701667,17.72
208,1740014007.926160,17.81
209,1740014008.157446,17.89
210,1740014008.406735,17.98
211,1740014008.654014,18.07
212,1740014008.856078,18.15
213,1740014009.067655,18.24
214,1740014009.285980,18.33
215,1740014009.503841,18.42
216,1740014009.717912,18.51
217,1740014009.930817,18.59
218,1740014010.142295,18.68
219,1740014010.412066,18.77
220,1740014010.656675,18.86
221,1740014010.869539,18.94
222,1740014011.085648,19.03
223,1740014011.301824,19.12
224,1740014011.536171,19.21
225,1740014011.769876,19.29
226,1740014011.985522,19.38
227,1740014012.203131,19.47
228,1740014012.443465,19.55
229,1740014012.697526,19.64
230,1740014012.942883,19.73
231,1740014013.136535,19.82
232,1740014013.352046,19.90
233,1740014013.569834,19.99
234,1740014013.804899,20.08
235,1740014014.020865,20.16
236,1740014014.237500,20.25
237,1740014014.467976,20.34
238,1740014014.708201,20.43
239,1740014014.935600,20.51
240,1740014015.156410,20.60
241,1740014015.351557,20.69
242,1740014015.570289,20.78
243,1740014015.805044,20.86
244,1740014016.035759,20.95
245,1740014016.257813,21.04
246,1740014016.467043,21.13
247,1740014016.720045,21.21
248,1740014016.966599,21.30
249,1740014017.191628,21.39
250,1740014017.388518,21.47
251,1740014017.604261,21.56
252,1740014017.820491,21.65
253,1740014018.070913,21.74
254,1740014018.304244,21.82
255,1740014018.519621,21.91
256,1740014018.726366,22.00
257,1740014018.974843,22.09
258,1740014019.154792,22.17
259,1740014019.370405,22.26
260,1740014019.588330,22.35
261,1740014019.787937,22.43
262,1740014020.018883,22.52
263,1740014020.271670,22.61
264,1740014020.481332,22.70
265,1740014020.689695,22.78
266,1740014020.938817,22.87
267,1740014021.171371,22.96
268,1740014021.404418,23.05
269,1740014021.621568,23.13
270,1740014021.839494,23.22
271,1740014022.051417,23.31
272,1740014022.277146,23.39
273,1740014022.512153,23.48
274,1740014022.723789,23.57
275,1740014022.941990,23.66
276,1740014023.173714,23.74
277,1740014023.390465,23.83
278,1740014023.607949,23.92
279,1740014023.830885,24.01
280,1740014024.045721,24.09
281,1740014024.307562,24.18
282,1740014024.548632,24.27
283,1740014024.795260,24.35
284,1740014024.992450,24.44
285,1740014025.224091,24.53
286,1740014025.454559,24.62
287,1740014025.672974,24.70
288,1740014025.886157,24.79
289,1740014026.103264,24.88
290,1740014026.313705,24.96
291,1740014026.563439,25.05
292,1740014026.774261,25.14
293,1740014026.990110,25.23
294,1740014027.225718,25.31
295,1740014027.458021,25.40
296,1740014027.675037,25.49
297,1740014027.890331,25.58
298,1740014028.115765,25.66
299,1740014028.309509,25.75
300,1740014028.543267,25.84
301,1740014028.755894,25.92
302,1740014028.974707,26.01
303,1740014029.190597,26.10
304,1740014029.433906,26.19
305,1740014029.647916,26.27
306,1740014029.879962,26.36
307,1740014030.127545,26.45
308,1740014030.323035,26.53
309,1740014030.543087,26.62
310,1740014030.776296,26.71
311,1740014030.995404,26.80
312,1740014031.208308,26.88
313,1740014031.424867,26.97
314,1740014031.674999,27.06
315,1740014031.878798,27.15
316,1740014032.089772,27.23
317,1740014032.308793,27.32
318,1740014032.524797,27.41
319,1740014032.758897,27.49
320,1740014032.975126,27.58
321,1740014033.178391,27.67
322,1740014033.430959,27.76
323,1740014033.627157,27.84
324,1740014033.876890,27.93
325,1740014034.093056,28.02
326,1740014034.308269,28.11
327,1740014034.523586,28.19
328,1740014034.738699,28.28
329,1740014034.989319,28.37
330,1740014035.210094,28.46
331,1740014035.411056,28.54
332,1740014035.659606,28.63
333,1740014035.908090,28.72
334,1740014036.127078,28.80
335,1740014036.343064,28.89
336,1740014036.559545,28.98
337,1740014036.772894,29.07
338,1740014037.001070,29.15
339,1740014037.242513,29.24
340,1740014037.444017,29.33
341,1740014037.664460,29.42
342,1740014037.879306,29.50
343,1740014038.094253,29.59
344,1740014038.307875,29.68
345,1740014038.544765,29.76
346,1740014038.772259,29.85
347,1740014038.997699,29.94
348,1740014039.256640,30.03
349,1740014039.602482,30.11
350,1740014039.842079,30.20
351,1740014040.095830,30.29
352,1740014040.311759,30.38
353,1740014040.528251,30.46
354,1740014040.751717,30.55
355,1740014040.988418,30.64
356,1740014041.236037,30.73
357,1740014041.485977,30.81
358,1740014041.694947,30.90
359,1740014041.928397,30.99
360,1740014042.160766,31.07
361,1740014042.378745,31.16
362,1740014042.594900,31.25
363,1740014042.811128,31.34
364,1740014043.039940,31.42
365,1740014043.281886,31.51
366,1740014043.476512,31.60
