frame,timestamp,curvilinear_abscissa
359,1741149472.144430,46.75
360,1741149474.363650,46.42
361,1741149476.579253,46.08
362,1741149478.826404,45.75
363,1741149481.043055,45.41
364,1741149483.300203,45.08
365,1741149485.512755,44.74
366,1741149487.759570,44.41
367,1741149489.970191,44.07
368,1741149492.586099,43.74
369,1741149494.840789,43.40
370,1741149497.062892,43.06
371,1741149499.303665,42.73
372,1741149501.522862,42.39
373,1741149503.740372,42.06
374,1741149506.006171,41.72
375,1741149508.212100,41.39
376,1741149510.429020,41.05
377,1741149512.679519,40.72
378,1741149514.918338,40.38
379,1741149517.175825,40.05
380,1741149519.416015,39.71
381,1741149521.632968,39.38
382,1741149523.855448,39.04
383,1741149525.983059,38.71
384,1741149528.149494,38.37
385,1741149530.264134,38.04
386,1741149532.399193,37.70
387,1741149534.495096,37.37
388,1741149536.616763,37.03
389,1741149538.731386,36.70
390,1741149540.843558,36.36
391,1741149542.951353,36.03
392,1741149545.067338,35.69
393,1741149547.244774,35.36
394,1741149549.354435,35.02
395,1741149551.484994,34.69
396,1741149553.602216,34.35
397,1741149555.724613,34.02
398,1741149557.886295,33.68
399,1741149560.039416,33.35
400,1741149562.165086,33.01
401,1741149564.281605,32.68
402,1741149566.386254,32.34
403,1741149568.525794,32.01
404,1741149570.651199,31.67
405,1741149572.799242,31.34
406,1741149574.907765,31.00
407,1741149577.067412,30.67
408,1741149579.176297,30.33
409,1741149581.291349,30.00
410,1741149583.395542,29.66
411,1741149585.497813,29.33
412,1741149587.646024,28.99
413,1741149589.751235,28.66
414,1741149591.851923,28.32
415,1741149593.949523,27.99
416,1741149596.068284,27.66
417,1741149598.213253,27.32
418,1741149600.329318,26.99
419,1741149602.441290,26.65
420,1741149604.529820,26.32
421,1741149606.764429,25.98
422,1741149608.989075,25.65
423,1741149611.196038,25.31
424,1741149613.409367,24.98
425,1741149615.597936,24.64
426,1741149617.759725,24.31
427,1741149619.914193,23.97
428,1741149622.025590,23.64
429,1741149624.127157,23.30
430,1741149626.243174,22.97
431,1741149628.355680,22.63
432,1741149630.575696,22.30
433,1741149632.682537,21.96
434,1741149634.798225,21.63
435,1741149636.896613,21.29
436,1741149639.059202,20.96
437,1741149641.143181,20.62
438,1741149643.229153,20.28
439,1741149645.357541,19.95
440,1741149647.571237,19.61
441,1741149649.847113,19.28
442,1741149652.029928,18.94
443,1741149654.232264,18.61
444,1741149656.432099,18.27
445,1741149658.635260,17.94
446,1741149660.883018,17.60
447,1741149663.085840,17.27
448,1741149665.290398,16.94
449,1741149667.493093,16.60
450,1741149669.689354,16.27
451,1741149671.923973,15.93
452,1741149674.100795,15.60
453,1741149676.307978,15.26
454,1741149678.444179,14.93
455,1741149680.522359,14.59
456,1741149682.638085,14.26
457,1741149684.759103,13.93
458,1741149686.840014,13.59
459,1741149688.933044,13.25
460,1741149691.025770,12.92
461,1741149693.127382,12.58
462,1741149695.199513,12.25
463,1741149697.293888,11.91
464,1741149699.388864,11.58
465,1741149701.592248,11.24
466,1741149703.850091,10.91
467,1741149706.049772,10.57
468,1741149708.220108,10.23
469,1741149710.400529,9.90
470,1741149712.589035,9.56
471,1741149714.788515,9.23
472,1741149716.952782,8.89
473,1741149719.128967,8.56
474,1741149721.320301,8.22
475,1741149723.477868,7.89
476,1741149725.686464,7.55
477,1741149727.846189,7.21
478,1741149729.995718,6.88
479,1741149732.039752,6.54
480,1741149734.263278,6.21
481,1741149736.369410,5.87
482,1741149738.418032,5.54
483,1741149740.447832,5.20
484,1741149742.510372,4.86
485,1741149744.618131,4.53
486,1741149746.689847,4.19
487,1741149748.719024,3.86
488,1741149750.765599,3.52
489,1741149752.807343,3.19
490,1741149754.848379,2.85
491,1741149756.944139,2.52
492,1741149758.963867,2.18
493,1741149760.975861,1.84
494,1741149763.095237,1.51
495,1741149765.225146,1.17
496,1741149767.363288,0.84
497,1741149769.504847,0.50
498,1741149771.636050,0.17
499,1741149774.796770,0.04
500,1741149777.186877,0.19
501,1741149779.434727,0.34
502,1741149781.506333,0.35
503,1741149783.521552,0.55
504,1741149785.522279,0.82
505,1741149787.686556,1.09
506,1741149789.941473,1.36
507,1741149792.269030,1.63
508,1741149794.731279,1.90
509,1741149796.901769,2.18
510,1741149798.990877,2.47
511,1741149801.074487,2.75
512,1741149803.096369,3.03
513,1741149805.164236,3.32
514,1741149807.218951,3.61
515,1741149809.718228,3.89
516,1741149811.890314,4.17
517,1741149813.935097,4.46
518,1741149815.997505,4.75
519,1741149819.376124,5.04
520,1741149821.780280,5.33
521,1741149824.244517,5.62
522,1741149826.284524,5.91
523,1741149828.373892,6.20
524,1741149830.453458,6.48
525,1741149832.684293,6.77
526,1741149835.000030,7.06
527,1741149837.603737,7.35
528,1741149840.869690,7.64
529,1741149843.234540,7.93
530,1741149845.449939,8.22
531,1741149847.828533,8.51
532,1741149850.201806,8.80
533,1741149852.498592,9.08
534,1741149854.725190,9.37
535,1741149857.278549,9.66
536,1741149859.919945,9.95
537,1741149862.461043,10.24
538,1741149865.004384,10.53
539,1741149869.108628,10.82
540,1741149871.933933,11.11
541,1741149874.205407,11.39
542,1741149876.470011,11.68
543,1741149878.814838,11.97
544,1741149881.701223,12.26
545,1741149883.968732,12.55
546,1741149886.190853,12.84
547,1741149889.094524,13.13
548,1741149891.989366,13.42
549,1741149894.400770,13.71
550,1741149896.540374,13.99
551,1741149898.667213,14.28
552,1741149900.808155,14.57
553,1741149902.992934,14.85
554,1741149905.097764,15.14
555,1741149907.493318,15.43
556,1741149910.245686,15.71
557,1741149912.466772,16.00
558,1741149914.535082,16.29
559,1741149916.652525,16.58
560,1741149919.208429,16.87
561,1741149921.327575,17.16
562,1741149923.458048,17.45
563,1741149925.544033,17.73
564,1741149927.691656,18.02
565,1741149929.786933,18.31
566,1741149931.900179,18.60
567,1741149934.010222,18.89
568,1741149936.102829,19.18
569,1741149938.261126,19.47
570,1741149940.348018,19.76
571,1741149942.450816,20.04
572,1741149944.559494,20.33
573,1741149946.686794,20.62
574,1741149948.793704,20.91
575,1741149950.885041,21.20
576,1741149952.969384,21.49
577,1741149955.083239,21.78
578,1741149957.196529,22.07
579,1741149959.265954,22.35
580,1741149961.365789,22.64
581,1741149963.442008,22.93
582,1741149965.525705,23.21
583,1741149967.646718,23.50
584,1741149969.727609,23.79
585,1741149971.813359,24.08
586,1741149973.914639,24.36
587,1741149976.001270,24.65
588,1741149978.131092,24.94
589,1741149980.224733,25.23
590,1741149982.333031,25.51
591,1741149984.463151,25.80
592,1741149986.578648,26.09
593,1741149988.696747,26.38
594,1741149990.797200,26.67
595,1741149992.886714,26.96
596,1741149994.974251,27.25
597,1741149997.077108,27.54
598,1741149999.184010,27.82
599,1741150001.263836,28.11
600,1741150003.357944,28.40
601,1741150005.447432,28.69
602,1741150007.534526,28.98
603,1741150009.680163,29.27
604,1741150011.757017,29.56
605,1741150013.859434,29.84
606,1741150015.953606,30.13
607,1741150018.065138,30.42
608,1741150020.146414,30.71
609,1741150022.252236,31.00
610,1741150024.351536,31.29
611,1741150026.462100,31.58
612,1741150028.609154,31.87
613,1741150030.742620,32.16
614,1741150032.842902,32.44
615,1741150034.951453,32.73
616,1741150037.047245,33.02
617,1741150039.219096,33.31
618,1741150041.336167,33.60
619,1741150043.470898,33.89
620,1741150045.586141,34.18
621,1741150047.769037,34.46
622,1741150049.847469,34.75
623,1741150051.931320,35.04
624,1741150054.043804,35.33
625,1741150056.119541,35.62
626,1741150058.237262,35.90
627,1741150060.337568,36.19
628,1741150062.425094,36.48
629,1741150064.507958,36.77
630,1741150066.619397,37.06
631,1741150068.738002,37.35
632,1741150070.828012,37.63
633,1741150072.934217,37.92
634,1741150075.016817,38.21
635,1741150077.169459,38.50
636,1741150079.277632,38.79
637,1741150081.400716,39.08
638,1741150083.502725,39.36
639,1741150085.616618,39.65
640,1741150087.784845,39.94
641,1741150089.880546,40.23
642,1741150091.988845,40.52
643,1741150094.076712,40.81
644,1741150096.177690,41.10
645,1741150098.316773,41.38
646,1741150100.398300,41.67
647,1741150102.468882,41.96
648,1741150104.577404,42.25
649,1741150106.667417,42.54
650,1741150108.816927,42.83
651,1741150110.902418,43.11
652,1741150112.992810,43.40
653,1741150115.103113,43.69
654,1741150117.238025,43.98
655,1741150119.351169,44.27
656,1741150121.443182,44.56
657,1741150123.512548,44.85
658,1741150125.600224,45.13
659,1741150127.716760,45.42
660,1741150129.797771,45.71
661,1741150131.906992,46.00
662,1741150134.000901,46.29
663,1741150136.088316,46.58
664,1741150138.225615,46.86
665,1741150140.318726,47.15
666,1741150142.440115,47.44
667,1741150144.539818,47.73
668,1741150146.623207,48.02
669,1741150148.763860,48.29
670,1741150150.847791,48.58
671,1741150152.972240,48.87
672,1741150155.063504,49.15
673,1741150157.154775,49.44
674,1741150159.307315,49.73
675,1741150161.384230,50.02
676,1741150163.493863,50.31
677,1741150165.579871,50.59
678,1741150167.691324,50.89
679,1741150169.868498,51.17
680,1741150171.977117,51.46
681,1741150174.086768,51.75
682,1741150176.184572,52.04
683,1741150178.276000,52.33
684,1741150180.419647,52.61
685,1741150182.504616,52.90
686,1741150184.594095,53.19
687,1741150186.681538,53.48
688,1741150188.770556,53.77
689,1741150190.925072,54.05
690,1741150193.018654,54.34
691,1741150195.115754,54.63
692,1741150197.238536,54.92
693,1741150199.337551,55.21
694,1741150201.489659,55.49
695,1741150203.578357,55.78
696,1741150205.670003,56.07
697,1741150207.782413,56.36
698,1741150209.874195,56.64
699,1741150212.038098,56.93
700,1741150214.147378,57.21
701,1741150216.271074,57.50
702,1741150218.387896,57.79
703,1741150220.516905,58.08
704,1741150222.666639,58.37
705,1741150224.801458,58.65
706,1741150226.909794,58.93
707,1741150229.003675,59.22
708,1741150231.144034,59.50
709,1741150233.228870,59.79
710,1741150235.333638,60.08
711,1741150237.429996,60.37
712,1741150239.539873,60.66
713,1741150241.687175,60.94
714,1741150243.799297,61.23
715,1741150245.930300,61.51
716,1741150248.026237,61.80
717,1741150250.154933,62.09
718,1741150252.286229,62.38
719,1741150254.405748,62.67
720,1741150256.507363,62.96
721,1741150258.617717,63.24
722,1741150260.765769,63.53
723,1741150262.858271,63.82
724,1741150264.984749,64.11
725,1741150267.077831,64.40
726,1741150269.200547,64.68
727,1741150271.332171,64.97
728,1741150273.427260,65.26
729,1741150275.536804,65.55
730,1741150277.643231,65.84
731,1741150279.751509,66.12
732,1741150281.891414,66.41
733,1741150284.044232,66.70
734,1741150286.162861,66.99
735,1741150288.258111,67.28
736,1741150290.372905,67.57
737,1741150292.621191,67.85
738,1741150294.815110,68.14
739,1741150297.032078,68.43
740,1741150299.241637,68.72
741,1741150301.496362,69.01
742,1741150303.704271,69.30
743,1741150305.916999,69.58
744,1741150308.130577,69.87
745,1741150310.304532,70.16
746,1741150312.455337,70.45
747,1741150314.546470,70.74
748,1741150316.666337,71.03
749,1741150318.798709,71.32
750,1741150320.912340,71.61
751,1741150323.054764,71.75
752,1741150325.143400,71.46
753,1741150327.221162,71.17
754,1741150329.351189,70.88
755,1741150331.442997,70.60
756,1741150333.602609,70.31
757,1741150335.688495,70.02
758,1741150337.776873,69.73
759,1741150339.880949,69.44
760,1741150341.964619,69.15
761,1741150344.121354,68.86
762,1741150346.225787,68.57
763,1741150348.308667,68.29
764,1741150350.427856,68.00
765,1741150352.520331,67.71
766,1741150354.674644,67.42
767,1741150356.757577,67.13
768,1741150358.860437,66.85
769,1741150360.986892,66.56
770,1741150363.102991,66.27
771,1741150365.265769,65.98
772,1741150367.364204,65.69
773,1741150369.473901,65.40
774,1741150371.569722,65.12
775,1741150373.659662,64.83
776,1741150375.828333,64.54
777,1741150377.913412,64.25
778,1741150380.033550,63.97
779,1741150382.132606,63.68
780,1741150384.248783,63.39
781,1741150386.371135,63.10
782,1741150388.461259,62.81
783,1741150390.608682,62.52
784,1741150392.740775,62.24
785,1741150394.869018,61.95
786,1741150397.013908,61.66
787,1741150399.131343,61.37
788,1741150401.254899,61.09
789,1741150403.373799,60.80
790,1741150405.473178,60.51
791,1741150407.618325,60.23
792,1741150409.721695,59.94
793,1741150411.848045,59.65
794,1741150413.942882,59.36
795,1741150416.072894,59.07
796,1741150418.179330,58.79
797,1741150420.268139,58.51
798,1741150422.343525,58.22
799,1741150424.449968,57.94
800,1741150426.588616,57.65
801,1741150428.691406,57.36
802,1741150430.809572,57.07
803,1741150432.922075,56.78
804,1741150435.020061,56.50
805,1741150437.142035,56.21
806,1741150439.261908,55.93
807,1741150441.360060,55.64
808,1741150443.489986,55.35
809,1741150445.639779,55.06
810,1741150447.727533,54.77
811,1741150449.818247,54.49
812,1741150451.913939,54.20
813,1741150453.996159,53.91
814,1741150456.142180,53.62
815,1741150458.238412,53.33
816,1741150460.361999,53.05
817,1741150462.463145,52.76
818,1741150464.562046,52.47
819,1741150466.713700,52.18
820,1741150468.808992,51.89
821,1741150470.915685,51.61
822,1741150473.035567,51.32
823,1741150475.143511,51.03
824,1741150477.286831,50.74
825,1741150479.402588,50.45
826,1741150481.501476,50.17
827,1741150483.602345,49.88
828,1741150485.755993,49.59
829,1741150487.858858,49.30
830,1741150489.966817,49.01
831,1741150492.075197,48.72
832,1741150494.200820,48.43
833,1741150496.344732,48.15
834,1741150498.658488,47.88
835,1741150500.800886,47.59
836,1741150502.912788,47.30
837,1741150505.415734,47.01
838,1741150509.671677,46.72
839,1741150514.609691,46.43
840,1741150520.768335,46.14
841,1741150529.128295,45.85
842,1741150538.321131,45.57
843,1741150545.397960,45.28
844,1741150549.331474,44.99
845,1741150551.957484,44.70
846,1741150554.868030,44.41
847,1741150557.523323,44.12
848,1741150559.857409,43.83
849,1741150562.115672,43.55
850,1741150564.369540,43.26
851,1741150566.604770,42.97
852,1741150568.828330,42.68
853,1741150571.081200,42.39
854,1741150573.185538,42.11
855,1741150575.309739,41.82
856,1741150577.387719,41.53
857,1741150579.480168,41.24
858,1741150581.622480,40.95
859,1741150583.711599,40.66
860,1741150585.826558,40.37
861,1741150587.922525,40.08
862,1741150590.020087,39.80
863,1741150592.166960,39.51
864,1741150594.248333,39.22
865,1741150596.362876,38.93
866,1741150598.442954,38.64
867,1741150600.520960,38.36
868,1741150602.658280,38.07
869,1741150604.735060,37.78
870,1741150606.917973,37.49
871,1741150609.074867,37.20
872,1741150611.222349,36.91
873,1741150613.396890,36.63
874,1741150615.523069,36.34
875,1741150617.636314,36.05
876,1741150619.777041,35.76
877,1741150621.888534,35.47
878,1741150624.052780,35.18
879,1741150626.168128,34.90
880,1741150628.324349,34.61
881,1741150630.387774,34.32
882,1741150632.512491,34.03
883,1741150634.595298,33.74
884,1741150636.698269,33.45
885,1741150638.791686,33.17
886,1741150640.874264,32.88
887,1741150642.975622,32.59
888,1741150645.093674,32.30
889,1741150647.186133,32.01
890,1741150649.291934,31.72
891,1741150651.399556,31.43
892,1741150653.517690,31.14
893,1741150655.632568,30.86
894,1741150657.734139,30.57
895,1741150659.924246,30.28
896,1741150662.173418,29.99
897,1741150664.284178,29.70
898,1741150666.414337,29.41
899,1741150668.533899,29.12
900,1741150670.674437,28.83
901,1741150672.819447,28.55
902,1741150674.944460,28.26
903,1741150677.062057,27.97
904,1741150679.194620,27.68
905,1741150681.301368,27.39
906,1741150683.474783,27.10
907,1741150685.580347,26.81
908,1741150687.708014,26.52
909,1741150689.832252,26.24
910,1741150691.920788,25.95
911,1741150694.065336,25.66
912,1741150696.150392,25.37
913,1741150698.224859,25.08
914,1741150700.339584,24.79
915,1741150702.450795,24.50
916,1741150704.556863,24.22
917,1741150706.643514,23.93
918,1741150708.720980,23.65
919,1741150710.795246,23.36
920,1741150712.916315,23.07
921,1741150714.998619,22.78
922,1741150717.077588,22.49
923,1741150719.190235,22.21
924,1741150721.292928,21.92
925,1741150723.442008,21.63
926,1741150725.550969,21.34
927,1741150727.678911,21.06
928,1741150729.779625,20.77
929,1741150731.878290,20.48
930,1741150734.028035,20.19
931,1741150736.126435,19.90
932,1741150738.258747,19.61
933,1741150740.391702,19.32
934,1741150742.580261,19.03
935,1741150744.752789,18.75
936,1741150746.853456,18.46
937,1741150748.954533,18.17
938,1741150751.062037,17.88
939,1741150753.144376,17.59
940,1741150755.302251,17.30
941,1741150757.387739,17.01
942,1741150759.473994,16.72
943,1741150761.587594,16.44
944,1741150763.670504,16.15
945,1741150765.787326,15.86
946,1741150767.906876,15.57
947,1741150769.995183,15.28
948,1741150772.096682,14.99
949,1741150774.220043,14.71
950,1741150776.315813,14.42
951,1741150778.428870,14.13
952,1741150780.529615,13.85
953,1741150782.612534,13.56
954,1741150784.760094,13.27
955,1741150786.832064,12.98
956,1741150788.909828,12.69
957,1741150791.004293,12.41
958,1741150793.081081,12.12
959,1741150795.171746,11.83
960,1741150797.240527,11.54
961,1741150799.326250,11.25
962,1741150801.406348,10.96
963,1741150803.471721,10.67
964,1741150805.601961,10.38
965,1741150807.679621,10.09
966,1741150809.774434,9.81
967,1741150811.884079,9.52
968,1741150813.938366,9.23
969,1741150816.030651,8.94
970,1741150818.103732,8.65
971,1741150820.167121,8.36
972,1741150822.234332,8.07
973,1741150824.296080,7.79
974,1741150826.392146,7.50
975,1741150828.453435,7.21
976,1741150830.507733,6.92
977,1741150832.550549,6.63
978,1741150834.606867,6.34
979,1741150836.712033,6.05
980,1741150838.763481,5.76
981,1741150840.808175,5.47
982,1741150842.866220,5.18
983,1741150844.944272,4.90
984,1741150847.008974,4.61
985,1741150849.045889,4.32
986,1741150851.073349,4.03
987,1741150853.115996,3.75
988,1741150855.145013,3.46
989,1741150857.234093,3.18
990,1741150859.263764,2.89
991,1741150861.300261,2.61
992,1741150863.312215,2.33
993,1741150865.335461,2.04
994,1741150867.396209,1.77
995,1741150869.417248,1.50
996,1741150871.444765,1.23
