frame,timestamp,curvilinear_abscissa
5,1740547826.124135,0.07
6,1740547826.504468,0.13
7,1740547826.668672,0.19
8,1740547826.789244,0.24
9,1740547826.890055,0.30
10,1740547826.995250,0.35
11,1740547827.096391,0.40
12,1740547827.198802,0.45
13,1740547827.306810,0.50
14,1740547827.407826,0.55
15,1740547827.508610,0.60
16,1740547827.606169,0.66
17,1740547827.715587,0.71
18,1740547827.815382,0.76
19,1740547827.913329,0.82
20,1740547828.015570,0.87
21,1740547828.112706,0.92
22,1740547828.220495,0.97
23,1740547828.319247,1.02
24,1740547828.417876,1.08
25,1740547828.523608,1.13
26,1740547828.621318,1.18
27,1740547828.724355,1.23
28,1740547828.827042,1.29
29,1740547828.928403,1.34
30,1740547829.041802,1.39
31,1740547829.146408,1.45
32,1740547829.258789,1.50
33,1740547829.357271,1.55
34,1740547829.460928,1.60
35,1740547829.564482,1.66
36,1740547829.663149,1.71
37,1740547829.768788,1.76
38,1740547829.875377,1.81
39,1740547829.982518,1.87
40,1740547830.089872,1.92
41,1740547830.196228,1.97
42,1740547830.308290,2.02
43,1740547830.413881,2.08
44,1740547830.526376,2.13
45,1740547830.631253,2.18
46,1740547830.742780,2.23
47,1740547830.847594,2.29
48,1740547830.948684,2.34
49,1740547831.056263,2.39
50,1740547831.156623,2.44
51,1740547831.261563,2.50
52,1740547831.365353,2.55
53,1740547831.475824,2.60
54,1740547831.582445,2.65
55,1740547831.689221,2.71
56,1740547831.798640,2.76
57,1740547831.904891,2.81
58,1740547832.014512,2.87
59,1740547832.122702,2.92
60,1740547832.230678,2.97
61,1740547832.341880,3.02
62,1740547832.444281,3.08
63,1740547832.553452,3.13
64,1740547832.659127,3.18
65,1740547832.769321,3.23
66,1740547832.876192,3.29
67,1740547832.977758,3.34
68,1740547833.076028,3.39
69,1740547833.173548,3.44
70,1740547833.275140,3.50
71,1740547833.372465,3.55
72,1740547833.487374,3.60
73,1740547833.582678,3.65
74,1740547833.680570,3.71
75,1740547833.794889,3.76
76,1740547833.891813,3.81
77,1740547833.992393,3.86
78,1740547834.093864,3.92
79,1740547834.190516,3.97
80,1740547834.296746,4.02
81,1740547834.393775,4.07
82,1740547834.494969,4.13
83,1740547834.592822,4.18
84,1740547834.691297,4.23
85,1740547834.798541,4.28
86,1740547834.899717,4.34
87,1740547835.006666,4.39
88,1740547835.103728,4.44
89,1740547835.203291,4.49
90,1740547835.308426,4.55
91,1740547835.405457,4.60
92,1740547835.509892,4.65
93,1740547835.611902,4.70
94,1740547835.707614,4.76
95,1740547835.809392,4.81
96,1740547835.910881,4.86
97,1740547836.017007,4.91
98,1740547836.114504,4.97
99,1740547836.212376,5.02
100,1740547836.314715,5.07
101,1740547836.412877,5.12
102,1740547836.520238,5.18
103,1740547836.621150,5.23
104,1740547836.727054,5.28
105,1740547836.830554,5.33
106,1740547836.935793,5.39
107,1740547837.044768,5.44
108,1740547837.145133,5.49
109,1740547837.248781,5.54
110,1740547837.350561,5.60
