frame,timestamp,curvilinear_abscissa
4,1740548423.712673,0.09
5,1740548423.992073,0.17
6,1740548424.158981,0.25
7,1740548424.359175,0.33
8,1740548424.542680,0.41
9,1740548424.675555,0.49
10,1740548424.776019,0.57
11,1740548424.874449,0.65
12,1740548424.972424,0.73
13,1740548425.078700,0.81
14,1740548425.181851,0.89
15,1740548425.285263,0.97
16,1740548425.397103,1.05
17,1740548425.499597,1.13
18,1740548425.626135,1.21
19,1740548425.733246,1.29
20,1740548425.848590,1.37
21,1740548425.957775,1.45
22,1740548426.069376,1.53
23,1740548426.180571,1.61
24,1740548426.294108,1.68
25,1740548426.411457,1.76
26,1740548426.516364,1.84
27,1740548426.631029,1.92
28,1740548426.741711,2.00
29,1740548426.853231,2.08
30,1740548426.963659,2.16
31,1740548427.067302,2.24
32,1740548427.167199,2.32
33,1740548427.265465,2.40
34,1740548427.373211,2.48
35,1740548427.477202,2.56
36,1740548427.593805,2.64
37,1740548427.701881,2.72
38,1740548427.814581,2.80
39,1740548427.927855,2.88
40,1740548428.032786,2.96
41,1740548428.146209,3.04
42,1740548428.253386,3.12
43,1740548428.375447,3.20
44,1740548428.483218,3.28
45,1740548428.600637,3.36
46,1740548428.708862,3.44
47,1740548428.819528,3.52
48,1740548428.930646,3.60
49,1740548429.029778,3.68
50,1740548429.131916,3.76
51,1740548429.230769,3.84
52,1740548429.335454,3.92
53,1740548429.437342,4.00
54,1740548429.538262,4.08
55,1740548429.644311,4.16
56,1740548429.743009,4.23
57,1740548429.848090,4.31
58,1740548429.947742,4.39
59,1740548430.051077,4.47
60,1740548430.154402,4.55
61,1740548430.256141,4.63
62,1740548430.361830,4.71
63,1740548430.460677,4.79
64,1740548430.566442,4.87
65,1740548430.667565,4.95
66,1740548430.770261,5.03
67,1740548430.877244,5.11
68,1740548430.976146,5.19
69,1740548431.079576,5.27
70,1740548431.180208,5.35
71,1740548431.279979,5.43
72,1740548431.383428,5.51
73,1740548431.482650,5.59
74,1740548431.593340,5.67
75,1740548431.692355,5.75
76,1740548431.794581,5.83
77,1740548431.907716,5.91
78,1740548432.012425,5.99
79,1740548432.135100,6.07
80,1740548432.242748,6.15
81,1740548432.355569,6.23
82,1740548432.463763,6.31
83,1740548432.569799,6.39
84,1740548432.674498,6.47
85,1740548432.775604,6.54
86,1740548432.884062,6.62
87,1740548432.985883,6.70
88,1740548433.097919,6.78
89,1740548433.198157,6.86
90,1740548433.297796,6.94
91,1740548433.412581,7.02
92,1740548433.511273,7.10
93,1740548433.618488,7.18
94,1740548433.720026,7.26
95,1740548433.828007,7.34
96,1740548433.931635,7.42
97,1740548434.033622,7.50
98,1740548434.139156,7.58
99,1740548434.245045,7.66
100,1740548434.360871,7.74
101,1740548434.467835,7.82
102,1740548434.583502,7.90
103,1740548434.695461,7.98
104,1740548434.813225,8.06
105,1740548434.925310,8.14
106,1740548435.033828,8.22
107,1740548435.150551,8.30
108,1740548435.260564,8.38
109,1740548435.375586,8.46
110,1740548435.483863,8.54
111,1740548435.604134,8.62
112,1740548435.714909,8.70
113,1740548435.827956,8.78
114,1740548435.930889,8.86
115,1740548436.031705,8.94
116,1740548436.136632,9.02
117,1740548436.241374,9.09
118,1740548436.353779,9.17
119,1740548436.460624,9.25
120,1740548436.572392,9.33
121,1740548436.680039,9.41
122,1740548436.780054,9.49
123,1740548436.896998,9.57
124,1740548436.998530,9.65
125,1740548437.107249,9.73
126,1740548437.210881,9.81
127,1740548437.322926,9.89
128,1740548437.427471,9.97
129,1740548437.530781,10.05
130,1740548437.638592,10.13
131,1740548437.743739,10.21
132,1740548437.855087,10.29
133,1740548437.963475,10.37
134,1740548438.073403,10.45
135,1740548438.178769,10.53
136,1740548438.281679,10.61
137,1740548438.389265,10.69
138,1740548438.494459,10.77
139,1740548438.606443,10.85
140,1740548438.711440,10.93
141,1740548438.825361,11.01
142,1740548438.932674,11.09
143,1740548439.042221,11.17
144,1740548439.154920,11.25
145,1740548439.264242,11.33
146,1740548439.375477,11.41
147,1740548439.478424,11.48
148,1740548439.586313,11.56
149,1740548439.694707,11.64
150,1740548439.797186,11.72
151,1740548439.906667,11.80
152,1740548440.012675,11.88
153,1740548440.123321,11.96
154,1740548440.229831,12.04
155,1740548440.338465,12.12
156,1740548440.449858,12.20
157,1740548440.574018,12.28
158,1740548440.681487,12.36
159,1740548440.792765,12.44
160,1740548440.929674,12.52
161,1740548441.039858,12.60
162,1740548441.160551,12.68
163,1740548441.270767,12.76
164,1740548441.398810,12.84
165,1740548441.510249,12.92
166,1740548441.626918,13.00
167,1740548441.737610,13.08
168,1740548441.857899,13.16
169,1740548441.971885,13.24
170,1740548442.091244,13.32
171,1740548442.205107,13.40
172,1740548442.334564,13.48
173,1740548442.447971,13.56
174,1740548442.560248,13.64
175,1740548442.686578,13.72
176,1740548442.798891,13.80
177,1740548442.916207,13.87
178,1740548443.030502,13.95
179,1740548443.156695,14.03
180,1740548443.280761,14.11
181,1740548443.404493,14.19
182,1740548443.516885,14.27
183,1740548443.630730,14.35
184,1740548443.733944,14.43
185,1740548443.846169,14.51
186,1740548443.950148,14.59
187,1740548444.055165,14.67
188,1740548444.165064,14.75
189,1740548444.269643,14.83
190,1740548444.381477,14.91
191,1740548444.487286,14.99
192,1740548444.599237,15.07
193,1740548444.710366,15.15
194,1740548444.815216,15.23
195,1740548444.931428,15.31
196,1740548445.039305,15.39
197,1740548445.165729,15.47
198,1740548445.278411,15.55
199,1740548445.398875,15.63
200,1740548445.510241,15.71
201,1740548445.625542,15.79
202,1740548445.735487,15.87
203,1740548445.850738,15.95
204,1740548445.963403,16.03
205,1740548446.069782,16.11
206,1740548446.182341,16.19
207,1740548446.291158,16.27
208,1740548446.415025,16.35
209,1740548446.523297,16.43
210,1740548446.639739,16.51
211,1740548446.749774,16.59
212,1740548446.865691,16.67
213,1740548446.972333,16.75
214,1740548447.088730,16.82
215,1740548447.204958,16.90
216,1740548447.316717,16.98
217,1740548447.433723,17.06
218,1740548447.548409,17.14
219,1740548447.670339,17.22
220,1740548447.782819,17.30
221,1740548447.899056,17.38
222,1740548448.014563,17.46
223,1740548448.135357,17.54
224,1740548448.249093,17.62
225,1740548448.365425,17.70
226,1740548448.472250,17.78
227,1740548448.579989,17.86
228,1740548448.694748,17.94
229,1740548448.801423,18.02
230,1740548448.919890,18.10
231,1740548449.031475,18.18
232,1740548449.145936,18.26
233,1740548449.252127,18.34
234,1740548449.368122,18.42
235,1740548449.473211,18.50
236,1740548449.581028,18.58
237,1740548449.695649,18.66
238,1740548449.801793,18.74
239,1740548449.923446,18.82
240,1740548450.035920,18.90
241,1740548450.152867,18.98
242,1740548450.266237,19.06
243,1740548450.386157,19.14
244,1740548450.494612,19.22
245,1740548450.610423,19.29
246,1740548450.721797,19.37
247,1740548450.832942,19.45
248,1740548450.966385,19.53
249,1740548451.072609,19.61
250,1740548451.187549,19.69
251,1740548451.294715,19.77
252,1740548451.403629,19.85
253,1740548451.510069,19.93
254,1740548451.619780,20.01
255,1740548451.726128,20.09
256,1740548451.831706,20.17
257,1740548451.941268,20.25
258,1740548452.049934,20.33
259,1740548452.156780,20.41
260,1740548452.262038,20.49
261,1740548452.368901,20.57
262,1740548452.472867,20.65
263,1740548452.576337,20.73
264,1740548452.683477,20.81
265,1740548452.785789,20.89
266,1740548452.893081,20.97
267,1740548453.001281,21.05
268,1740548453.111603,21.13
269,1740548453.218083,21.21
270,1740548453.319266,21.29
271,1740548453.425561,21.37
272,1740548453.529798,21.45
273,1740548453.640807,21.53
274,1740548453.742699,21.61
275,1740548453.865179,21.69
276,1740548453.970849,21.76
277,1740548454.081420,21.84
278,1740548454.198347,21.93
279,1740548454.303845,22.01
280,1740548454.425579,22.09
281,1740548454.532159,22.17
282,1740548454.646144,22.25
283,1740548454.748919,22.33
284,1740548454.869899,22.41
285,1740548454.969058,22.49
