,X,Y,Z,Roll,Pitch,Yaw
414,-5.59378,-54.039,144.031,38.5785,-30.9017,-1.63823
415,-6.22142,-54.1013,144.928,35.8667,-34.9972,3.92821
416,-6.1958,-54.1941,144.786,36.0641,-34.7256,3.67446
417,-6.0288,-54.1277,144.553,36.6149,-34.0673,2.74512
418,-6.04757,-54.0056,144.445,37.1464,-33.8213,1.82721
419,-6.15847,-53.6699,143.374,38.3892,-32.0887,-1.9456
420,-6.26325,-53.0999,142.793,39.9743,-29.9041,-5.88946
421,-6.02988,-53.7493,144.314,45.5227,-21.3965,-16.1125
422,-6.90105,-54.2898,145.116,44.8753,-23.0667,-15.2484
423,-6.90105,-54.2898,145.116,44.8753,-23.0667,-15.2484
424,-6.87282,-55.8302,142.606,45.7573,-12.1446,-25.5688
425,-6.49482,-53.8891,143.812,44.8717,-20.1305,-18.5807
426,-7.0452,-54.5665,144.189,44.6187,-22.1266,-16.7416
427,-7.17268,-54.5829,144.183,44.3716,-22.9952,-15.8668
428,-7.09804,-54.0354,144.316,44.0425,-24.6088,-14.3152
429,-6.8451,-53.8022,144.042,44.1864,-24.3583,-14.6136
430,-6.66033,-53.934,143.753,45.016,-22.1822,-16.5974
431,-6.66033,-53.934,143.753,45.016,-22.1822,-16.5974
432,-6.48685,-54.766,144.97,47.1879,-21.8202,-15.9969
433,-6.48685,-54.766,144.97,47.1879,-21.8202,-15.9969
434,-5.7653,-53.4941,142.616,46.0421,-23.9556,-14.9199
435,-6.65954,-55.0004,144.104,46.5346,-22.8762,-15.0331
436,-7.25939,-54.0945,144.505,42.2453,-29.7353,-8.21641
437,-6.93131,-54.2299,144.171,41.7007,-26.6228,-11.1185
438,-6.22059,-53.2329,144.691,42.59,-23.1226,-14.9793
439,-6.59616,-53.6271,145.548,39.4269,-26.594,-10.9861
440,-6.58374,-54.1605,142.876,40.9642,-16.8856,-21.1957
441,-6.28367,-52.7548,145.019,39.1525,-26.3947,-11.2503
442,-6.43648,-53.3751,144.502,39.0919,-25.5019,-12.159
443,-6.45565,-53.2024,144.37,39.0217,-25.2748,-12.3422
444,-6.55313,-53.1855,144.566,38.926,-25.32,-11.9906
445,-6.59419,-53.1803,144.73,38.4261,-26.2467,-10.6717
446,-6.7257,-53.0857,144.619,37.2762,-27.9382,-8.1735
447,-6.79644,-53.4595,145.043,35.9591,-29.6752,-4.76727
448,-6.89761,-53.1345,146.042,29.743,-36.608,8.30207
449,-6.76654,-52.7142,145.457,27.427,-38.3167,12.1371
450,-6.67106,-53.2321,145.218,31.5707,-34.6039,5.05647
451,-6.59807,-53.1712,145.412,29.6207,-36.6049,9.0779
452,-6.64867,-53.4766,146.22,25.9288,-40.5014,16.833
453,-6.43064,-53.0332,145.4,25.9369,-39.4466,16.0627
454,-6.32345,-53.0409,145.43,24.0392,-40.64,19.3491
455,-6.35582,-53.0862,145.409,20.7325,-42.3634,24.604
456,-6.90863,-53.4312,145.255,11.039,-45.8033,39.0045
457,-7.19805,-53.3809,145.251,6.75054,-46.7463,45.2209
458,-7.53236,-53.0711,145.135,1.22648,-47.4822,53.1124
459,-7.62955,-52.7499,144.963,-0.642882,-47.593,55.7476
460,-7.54797,-52.2758,144.722,-1.19031,-47.609,56.4666
461,-7.43216,-51.9756,144.708,0.950395,-47.4852,53.5114
462,-7.29836,-51.914,144.627,0.729774,-47.4629,53.6972
463,-7.2401,-52.1,144.59,2.86667,-47.1596,50.7455
464,-7.30476,-52.6353,144.711,3.27102,-47.0702,50.6006
465,-8.11971,-54.4956,145.521,11.1702,-45.7422,41.8089
466,-6.95421,-53.1038,143.657,-7.58958,-48.3073,68.0829
467,-7.31199,-53.5105,142.43,1.99233,-47.7904,56.1436
468,-7.28769,-53.2007,143.115,11.7043,-46.5486,43.7538
469,-7.75903,-54.042,143.948,3.50678,-48.08,54.7114
470,-7.54937,-53.8301,143.766,6.67492,-47.6714,50.374
471,-8.43162,-54.8968,143.814,9.31887,-47.2933,42.2296
472,-9.64279,-55.1677,143.741,9.5034,-47.9921,40.5688
473,-9.64279,-55.1677,143.741,9.5034,-47.9921,40.5688
474,-9.61134,-53.7216,140.64,-12.5756,-48.478,68.6511
475,-9.37119,-52.3596,144.949,-37.6084,-41.3608,103.646
476,-9.37119,-52.3596,144.949,-37.6084,-41.3608,103.646
477,-9.37119,-52.3596,144.949,-37.6084,-41.3608,103.646
478,-9.50836,-54.9307,145.015,5.17864,-48.5239,48.5074
479,-8.1906,-53.8524,144.702,-36.0905,-40.1086,106.109
480,-7.36907,-54.1977,142.965,-27.1057,-43.3764,96.0297
481,-7.72329,-53.4043,143.869,-0.295492,-46.9505,61.7034
482,-7.55262,-53.5962,145.247,-1.54799,-47.0386,66.1448
483,-7.07067,-53.7021,145.267,-9.58911,-46.3812,80.3531
484,-5.55822,-53.1067,143.781,-13.4184,-45.453,85.8083
485,-6.00283,-53.1734,145.569,-1.94642,-46.3286,74.3233
486,-5.58492,-54.002,143.822,3.60121,-44.6236,67.3276
487,-5.56247,-53.5678,142.663,14.7584,-40.9331,51.8728
488,-6.82921,-53.5078,145.917,9.31848,-44.1731,62.8748
489,-6.13759,-53.4082,145.164,4.63933,-44.9992,68.5979
490,-6.58461,-53.9167,146.618,-4.21965,-46.5772,83.0893
491,-6.46954,-53.9693,146.914,-3.23062,-46.405,82.6244
492,-5.24988,-53.8539,146.021,16.2778,-40.9602,55.4323
493,-5.83369,-55.198,148.954,13.0795,-43.6848,64.377
494,-3.3149,-57.9725,150.728,-16.0051,-46.8876,111.347
495,-5.82622,-58.8028,153.855,29.5185,-38.1958,51.8911
496,-5.25509,-58.2651,155.115,23.9903,-43.153,61.3524
497,-3.052,-58.9427,153.358,5.4251,-48.3171,85.6987
498,-4.34133,-58.7084,153.56,16.5509,-45.5614,71.0711
499,-4.00646,-58.6876,153.58,13.4912,-46.6732,75.5926
500,-3.74697,-58.8825,153.587,15.1197,-46.1337,73.6497
501,-3.69216,-58.9013,153.696,15.6594,-46.0358,73.1539
502,-3.76936,-59.0993,153.737,15.95,-45.8636,73.1351
503,-3.85352,-59.091,153.917,12.8428,-46.8717,77.7597
504,-3.61,-59.7684,153.858,20.5666,-41.3903,66.7282
505,-3.94891,-60.7652,155.095,15.5651,-43.4284,76.9846
506,-4.0279,-61.1867,157.192,11.5588,-45.8223,84.8747
507,-2.96701,-62.8857,157.615,9.52616,-45.9026,89.3909
508,-2.3181,-63.6335,157.952,19.2968,-41.9504,75.6789
509,-3.23581,-64.0468,159.819,28.4924,-37.9695,64.0564
510,-1.80484,-63.2812,160.646,-12.4898,-49.2649,120.88
511,-2.69392,-63.8635,159.893,15.6788,-45.2626,83.0097
512,-2.52438,-63.6676,160.426,18.1333,-44.7757,79.8834
513,-2.27328,-63.7244,160.494,21.8849,-43.0364,74.789
514,-2.3568,-63.6676,160.486,21.8625,-43.1741,75.1427
515,-2.50366,-63.7713,160.525,20.99,-43.6131,76.9622
516,-2.59435,-63.9353,160.689,16.3917,-45.5926,84.142
517,-0.28488,-65.9405,160.307,-7.61366,-47.5497,118.924
518,-0.544806,-66.1717,162.388,10.5015,-46.2906,95.7734
519,-1.98697,-64.491,165.048,19.95,-45.211,84.5954
520,-1.79204,-65.2478,166.689,13.8623,-48.1521,95.0351
521,-0.634653,-68.7109,163.559,28.0679,-37.0027,73.6679
522,-0.232266,-68.9895,165.142,22.8195,-41.7925,84.3245
523,-0.648927,-67.9804,168.33,30.9975,-39.1274,75.647
524,0.195324,-69.6661,168.226,20.9319,-45.2291,91.099
525,0.390748,-69.7042,168.7,9.46073,-49.7682,107.516
526,0.00606835,-69.2987,168.569,18.8227,-46.7754,94.5871
527,0.250818,-69.3772,168.992,18.2533,-47.3121,95.7493
528,0.386351,-69.3505,169.156,22.0055,-45.8301,90.8087
529,0.523361,-69.289,169.254,24.3034,-44.8534,87.9617
530,0.59691,-69.6821,168.912,26.1123,-43.6342,85.7383
531,0.711606,-69.797,168.762,28.1901,-42.5119,83.3574
532,0.844824,-70.0788,168.469,23.9584,-45.5845,90.5213
533,0.832583,-69.9234,168.465,22.8308,-46.3886,92.3053
534,0.817074,-69.7182,168.523,21.3422,-47.3401,94.5298
535,0.798785,-69.3087,168.811,22.8806,-46.8712,92.5144
536,0.814766,-68.8864,169.091,24.3216,-46.1127,90.6337
537,0.875726,-68.9736,169.22,28.4234,-43.3466,84.8013
538,0.955294,-69.3252,169.047,30.1119,-41.7345,82.19
539,1.0702,-69.7514,168.873,38.3943,-34.6977,68.9292
540,0.974765,-70.8164,167.794,21.2026,-46.5441,94.5133
541,0.368862,-70.7827,167.728,20.2012,-47.3934,96.5709
542,0.291426,-69.6414,168.516,34.8413,-41.2959,75.3842
543,0.574642,-69.6559,168.846,17.0233,-53.3851,98.8792
544,0.564242,-70.1799,168.659,46.7647,-27.6619,54.9563
545,1.20453,-70.7231,168.028,39.5664,-39.0141,66.8566
546,1.11196,-71.0283,167.885,43.9024,-34.038,59.7449
547,0.751588,-70.9094,168.022,40.4591,-38.6709,65.7317
548,0.568798,-70.9922,167.947,38.5596,-40.954,68.8165
549,0.133777,-70.7811,167.858,28.5026,-47.4922,83.7443
550,0.864984,-70.7243,168.471,29.4559,-44.9591,82.8561
551,0.207674,-70.8945,168.159,12.231,-49.9309,107.887
552,0.0635041,-68.7219,170.795,30.0786,-42.2558,83.8578
553,0.372197,-71.5269,167.978,29.3272,-38.0842,83.8223
554,0.544344,-69.7429,169.69,22.0071,-43.1125,95.7723
555,0.385025,-70.3214,169.74,27.0224,-39.011,88.4505
556,0.61633,-70.7503,169.051,26.0773,-38.5799,89.6982
557,1.03629,-70.8484,169.157,10.9261,-45.5956,112.054
558,0.524156,-70.5184,169.612,22.0989,-41.8384,96.1808
559,0.418413,-70.1738,170.008,23.814,-41.1087,93.7794
560,0.345816,-70.2745,170.371,23.3246,-41.429,95.0512
561,0.481616,-70.633,170.578,21.1288,-42.5426,98.8805
562,0.591522,-71.8346,170.254,23.8688,-39.9232,95.7815
563,1.06437,-71.1747,171.205,21.8308,-42.0124,98.7788
564,1.27084,-71.7473,171.114,21.3578,-41.9871,99.8726
565,1.46513,-71.77,171.468,23.6886,-40.8269,96.6581
566,1.55996,-71.8447,171.412,22.4141,-41.6293,98.6915
567,1.58065,-71.7607,171.415,20.6087,-42.7777,101.502
568,1.47882,-71.2119,171.792,22.8787,-42.01,98.1755
569,1.51986,-70.6479,172.047,20.2742,-43.8789,102.023
570,1.7866,-70.3715,171.987,21.9723,-43.3916,99.2186
571,1.86918,-70.1624,171.872,21.0528,-44.0746,100.406
572,1.82257,-70.7198,170.538,27.2217,-39.0467,90.4255
573,1.67423,-69.1607,171.324,17.3397,-46.7839,104.708
574,1.45852,-69.6146,167.23,17.8287,-42.3019,100.051
575,-0.401924,-67.5958,168.119,19.8956,-42.2993,95.4382
576,0.479983,-68.5995,165.761,15.3467,-42.7443,100.315
577,0.089034,-68.1872,164.568,15.4038,-41.8426,98.3645
578,-0.655572,-67.0222,162.718,15.7835,-40.3,94.4487
579,-1.40205,-63.7514,163.402,2.53423,-45.1282,109.935
580,-1.02274,-64.2027,161.431,12.9387,-40.9381,91.9916
581,-3.04661,-63.5569,160.504,19.326,-36.9963,77.6528
582,-2.6233,-62.1352,161.306,-5.12337,-43.9324,111.698
583,-2.80449,-61.9505,158.957,-17.863,-40.8133,127.167
584,-4.33256,-62.0572,159.174,25.8369,-30.8167,57.9389
585,-4.96802,-62.0077,158.496,9.95542,-39.6504,84.1075
586,-2.83464,-61.756,157.453,-10.9188,-40.8576,113.767
587,-3.69055,-60.8267,155.905,-10.5561,-40.2149,111.839
588,-5.59884,-59.7003,157.381,8.81713,-39.8188,81.7313
589,-4.44742,-59.406,154.828,-13.9064,-40.5106,110.971
590,-4.58159,-59.4658,154.043,-7.53137,-40.9401,99.8619
591,-6.283,-59.0807,155.833,-4.96963,-41.9591,97.0754
592,-5.10874,-59.0059,155.071,-7.07779,-41.4845,99.5728
593,-4.86973,-58.2191,154.979,-1.84553,-41.0409,89.0254
594,-6.19741,-58.4354,153.658,0.0640426,-41.4034,80.6361
595,-7.51243,-58.3547,155.049,-22.2386,-39.6389,113.37
596,-7.92782,-58.8446,154.582,-32.7172,-34.3671,127.255
597,-7.81485,-58.6911,152.93,-14.64,-41.5999,96.1999
598,-8.03767,-57.7273,154.355,-31.9791,-35.7977,122.387
599,-8.30521,-58.3414,153.708,-18.9969,-41.0741,102.206
600,-8.43683,-58.3311,153.847,-17.8447,-41.4905,100.227
601,-8.31475,-58.2346,153.857,-17.7134,-41.6569,99.6719
602,-8.27323,-58.5783,153.946,-18.4605,-41.4391,100.775
603,-8.27323,-58.5783,153.946,-18.4605,-41.4391,100.775
604,-8.66976,-60.136,156.338,-6.52928,-43.6545,84.2197
605,-9.15498,-61.7927,158.591,-16.9675,-43.0594,100.675
606,-7.69955,-62.4896,157.179,-33.2883,-34.9962,125.711
607,-7.67751,-61.7201,156.805,-24.9731,-39.9537,111.698
608,-8.49625,-62.1896,157.847,-22.2417,-41.2206,108.11
609,-8.40068,-62.1504,157.752,-20.0093,-41.9255,104.585
610,-8.33225,-62.201,157.648,-19.8157,-41.9742,104.087
611,-8.32918,-62.2887,157.408,-22.0547,-41.2308,107.35
612,-8.30783,-62.7575,157.143,-22.9169,-40.9361,108.383
613,-8.40844,-63.1136,157.111,-22.993,-41.0135,108.326
614,-8.61521,-63.6117,156.949,-24.4928,-40.5468,110.276
615,-8.80667,-64.0247,156.865,-25.4435,-40.3044,111.232
616,-8.97749,-64.1662,156.757,-26.2596,-39.971,112.175
617,-9.17558,-64.9726,158.064,-9.09088,-44.72,86.4692
618,-9.42267,-64.9105,158.552,-37.1792,-33.3451,130.444
619,-7.94432,-64.9529,157.745,-36.3537,-33.5491,128.327
620,-8.16169,-65.825,158.22,-20.614,-42.4565,102.886
621,-9.43968,-66.4947,159.497,-20.1153,-42.6934,104.188
622,-8.21739,-67.1828,159.576,-37.0118,-33.7976,130.112
623,-8.33728,-67.3505,159.771,-30.3501,-39.1467,118.282
624,-9.56664,-67.9301,161.761,-8.09418,-46.0764,86.6552
625,-9.64479,-67.9546,162.347,-25.8335,-42.513,111.995
626,-9.36234,-68.4849,162.188,-31.5593,-40.3251,120.675
627,-8.80028,-67.8376,161.645,-24.9641,-42.7145,109.905
628,-8.76341,-67.9268,161.72,-25.1408,-42.8797,109.644
629,-8.94004,-68.0926,161.712,-25.8242,-42.8131,110.182
630,-9.03599,-68.2205,161.921,-26.095,-42.9538,110.235
631,-9.16807,-68.3405,162.077,-27.5003,-42.5243,112.114
632,-9.11141,-68.2003,162.039,-28.9008,-42.0809,113.63
633,-9.69845,-68.7828,160.902,-19.905,-46.118,97.8341
634,-10.0385,-68.4468,161.509,-21.3182,-47.4173,97.2545
635,-10.0711,-67.9562,161.874,-41.3306,-38.1953,124.227
636,-9.48162,-67.9046,160.628,-49.9493,-31.1708,132.885
637,-10.3036,-67.6596,161.846,-24.2473,-51.1212,93.4733
638,-10.2262,-67.8139,161.599,-53.3573,-28.7243,135.217
639,-9.78864,-67.2219,160.172,-52.373,-30.7741,131.6
640,-10.0169,-67.4122,159.872,-41.6753,-43.5845,113.394
641,-9.86333,-67.2282,160.376,-40.4338,-44.9487,111.362
642,-10.5128,-67.5259,160.837,-41.592,-43.7652,113.813
643,-10.5904,-67.3436,160.813,-40.5593,-44.7215,111.881
644,-10.5994,-67.1817,160.947,-40.5971,-44.8841,111.641
645,-10.5818,-67.1242,160.945,-40.7081,-45.0892,111.298
646,-10.5376,-67.1036,161.094,-40.0408,-45.8767,109.944
647,-10.8295,-67.8866,161.843,-41.9392,-45.6618,111.376
648,-11.4826,-68.5281,162.097,-45.3966,-43.1057,115.69
649,-11.6209,-69.9369,162.834,-38.1922,-49.8647,103.975
650,-12.7051,-70.4603,164.137,-43.2193,-49.3374,106.741
651,-12.9641,-71.1732,164.318,-43.6002,-49.9776,105.105
652,-13.5978,-71.5091,166.302,-42.7357,-51.8494,102.915
653,-13.7395,-72.2149,166.026,-50.8947,-45.2382,113.029
654,-13.7244,-72.0961,165.281,-54.3599,-41.8572,116.658
655,-14.2427,-72.6995,167.314,-48.5707,-49.0153,107.391
656,-13.6538,-71.7097,165.566,-52.9311,-44.5689,112.633
657,-13.9291,-72.1168,166.076,-48.1058,-49.1013,106.115
658,-14.079,-72.2354,166.465,-50.5744,-47.1348,109.583
659,-14.1164,-72.3154,166.454,-50.7274,-47.0873,109.482
660,-14.1417,-72.4334,166.61,-50.3401,-47.5776,108.811
661,-14.1759,-72.4178,166.713,-50.0994,-47.9145,108.362
662,-14.1569,-72.4477,166.708,-50.3023,-47.6952,108.584
663,-14.0556,-72.7146,167.135,-50.3069,-47.4541,109.127
664,-13.6998,-72.5391,167.017,-40.4331,-50.213,101.456
665,-12.4206,-71.9264,167.754,-40.6692,-45.2861,110.285
666,-11.8696,-72.4151,167.584,-38.6286,-43.8305,111.464
667,-11.9924,-72.8544,167.082,-23.2909,-49.9875,91.1116
668,-11.8032,-72.468,167.967,-2.74932,-52.3657,65.0763
669,-12.1855,-72.8357,168.061,-26.0738,-49.4849,94.8951
670,-12.0272,-72.6324,168.102,-23.1734,-49.9165,91.2992
671,-11.9692,-72.5594,168.259,-19.9394,-50.5461,87.1557
672,-11.8689,-72.5662,168.289,-16.6183,-50.9188,82.8401
673,-11.7843,-72.541,168.36,-14.608,-51.0925,80.1663
674,-11.4229,-72.4665,168.464,-4.56482,-51.0424,66.2008
675,-11.0692,-72.4223,168.625,-6.55918,-51.2127,68.3422
676,-11.3505,-72.5187,168.602,-4.63404,-51.0262,66.0466
677,-11.3719,-72.5644,168.745,-3.64657,-50.8832,64.5983
678,-11.3529,-72.6236,168.74,-3.87333,-50.7858,64.8309
679,-11.376,-72.6203,168.725,-2.339,-50.6919,62.9566
680,-11.3639,-72.6588,168.808,-2.40486,-50.7387,63.2239
681,-11.3473,-72.8167,168.795,-2.9424,-50.8166,64.1292
682,-11.4085,-72.9459,168.765,-4.44993,-50.8821,66.2856
683,-11.509,-73.3103,168.665,-6.94982,-50.8487,69.7535
684,-11.8908,-73.9855,168.542,-8.26808,-50.662,71.9417
685,-12.2087,-74.5649,169.04,-14.5839,-50.0377,81.8244
686,-11.5619,-74.2264,168.115,-9.71065,-49.453,78.8202
687,-11.1638,-73.7404,167.735,5.27814,-48.59,59.7019
688,-11.2768,-73.6028,168.611,2.69083,-49.1611,64.3578
689,-10.7945,-73.0635,168.346,-14.2066,-48.8694,86.738
690,-11.0872,-73.6028,168.187,-5.16783,-49.4382,74.5278
691,-10.945,-73.3578,168.122,-4.7901,-49.3316,74.3418
692,-10.7755,-72.9911,167.761,-4.69974,-49.0434,74.5462
693,-10.2419,-71.2542,165.757,-0.796265,-47.3373,68.8681
694,-10.3176,-70.7485,165.981,0.05286,-47.274,67.9714
695,-10.3176,-70.7485,165.981,0.05286,-47.274,67.9714
696,-8.67769,-68.8851,163.028,-5.56879,-47.089,75.2107
697,-8.67769,-68.8851,163.028,-5.56879,-47.089,75.2107
698,-9.13711,-68.3446,164.58,-18.1209,-46.6106,94.4139
699,-8.60313,-68.0695,163.077,-28.4882,-42.4514,109.407
700,-6.56482,-66.6313,160.959,-20.2188,-44.183,99.8861
701,-7.70781,-65.902,161.538,14.9918,-42.3469,53.1497
702,-6.96987,-65.1799,161.038,-28.1351,-40.9414,115.031
703,-7.70317,-64.7485,159.603,2.00747,-44.5622,72.2321
704,-8.02526,-63.7148,158.94,-2.10568,-44.7457,78.3294
705,-7.38297,-62.8469,158.259,-16.0342,-44.1927,97.2885
706,-7.31742,-62.5572,156.681,-14.2791,-43.7618,94.5393
707,-7.96173,-61.4188,157.831,3.27536,-44.6804,70.0622
708,-7.6401,-61.0488,156.64,-3.01355,-44.7652,78.3886
709,-6.38212,-60.1036,155.589,-9.1687,-44.5196,85.806
710,-6.44177,-60.0567,154.469,9.50798,-42.2026,58.4493
711,-7.60051,-60.5547,155.268,6.54623,-43.2284,64.037
712,-7.48378,-61.0637,153.85,-11.5209,-43.1633,89.1366
713,-8.13244,-59.8652,153.827,-6.3801,-43.96,81.6223
714,-9.19671,-59.1122,154.882,-1.00002,-44.6212,73.9908
715,-8.27051,-58.3872,153.88,-6.6026,-44.9121,80.1851
716,-7.36062,-57.996,151.809,4.23517,-43.7019,63.0177
717,-7.5534,-57.1265,150.968,10.3927,-42.036,53.6193
718,-8.26759,-57.228,152.271,-5.0158,-44.8052,76.6932
719,-8.30371,-56.3165,151.109,-15.1941,-43.4784,90.7326
720,-7.86885,-56.2672,150.694,-1.84063,-44.2488,70.6982
721,-7.42697,-55.7101,150.28,-2.47181,-44.1418,70.6777
722,-7.80316,-54.2616,148.532,-5.29212,-44.2744,73.4279
723,-7.70075,-53.9525,148.54,1.65794,-44.0005,63.3731
724,-7.92786,-54.5988,148.385,1.58932,-43.2046,63.4296
725,-7.51,-53.746,149.073,-7.1302,-44.7227,75.7159
726,-7.41796,-53.7039,147.823,3.89467,-42.8022,58.1432
727,-7.02709,-53.1165,147.876,-3.86811,-44.6831,68.2669
728,-7.57147,-53.8657,147.471,-2.3911,-44.3676,65.2072
729,-8.26318,-53.472,147.971,-1.81702,-44.5195,64.9588
730,-8.18622,-53.0705,147.934,-0.045979,-44.5988,61.8144
731,-7.78733,-52.9562,147.613,4.65181,-44.0798,54.515
732,-7.73745,-53.1823,147.704,5.78305,-43.8705,52.8387
733,-7.85997,-53.5854,147.72,6.19358,-43.7073,52.1952
734,-8.01929,-53.5868,147.614,4.76081,-43.8937,54.1538
735,-8.23884,-53.4884,147.588,3.05035,-44.1321,56.3632
736,-8.34642,-53.2995,147.498,1.76854,-44.3082,57.927
737,-8.39632,-52.8183,147.223,0.347329,-44.4355,59.444
738,-8.28396,-52.6052,147.119,0.0323555,-44.5061,59.5392
739,-8.1937,-52.4861,146.97,0.277581,-44.4787,58.908
740,-8.16133,-52.4272,146.924,0.688747,-44.4146,58.2289
741,-8.23878,-52.6133,146.904,-0.0793595,-44.4139,59.3346
742,-8.28892,-52.7439,146.661,-0.248081,-44.2728,59.6601
743,-8.33412,-52.7049,146.475,-1.83835,-44.2889,62.071
744,-8.3547,-52.3372,146.043,-4.19255,-44.1835,65.576
745,-8.19845,-51.9765,145.718,-4.08183,-44.0985,65.3622
746,-7.87131,-51.1663,145.348,-4.72468,-44.0632,66.1421
747,-7.66066,-50.7347,145.034,-3.91626,-43.9756,64.8846
748,-7.23428,-50.1494,144.426,-4.35477,-43.8283,65.2164
749,-6.99116,-49.9413,143.852,-3.52814,-43.5812,63.7904
750,-5.96245,-48.7187,142.219,-5.604,-43.4317,66.0091
751,-6.79319,-48.5454,141.675,-6.59944,-42.9978,67.0522
752,-6.79319,-48.5454,141.675,-6.59944,-42.9978,67.0522
753,-5.54152,-47.5446,139.842,-1.79127,-43.0876,57.3591
754,-7.18507,-47.4981,141.79,-15.739,-43.6166,77.0022
755,-7.99624,-48.5089,140.225,-26.5138,-40.4751,89.3962
756,-8.24148,-48.998,138.528,1.44719,-44.8492,45.4309
757,-8.24148,-48.998,138.528,1.44719,-44.8492,45.4309
758,-8.24148,-48.998,138.528,1.44719,-44.8492,45.4309
759,-9.98139,-50.0079,138.829,-30.0247,-42.5179,80.712
760,-9.82012,-49.106,137.743,-22.0811,-46.5012,68.5203
761,-10.544,-51.0183,140.187,-26.0747,-45.124,75.6469
762,-10.3088,-49.4595,138.661,-19.4143,-46.8334,65.4728
763,-10.2877,-49.6436,138.855,-19.0413,-47.0554,64.8415
764,-10.5288,-50.1516,139.431,-20.1375,-46.9273,66.2925
765,-10.9077,-50.7151,139.781,-21.4982,-46.6885,68.174
766,-11.1053,-50.9476,139.896,-19.8556,-47.1511,65.8872
767,-11.1879,-51.1703,140.203,-22.0705,-46.639,68.9383
768,-11.3759,-51.1775,140.224,-22.3184,-46.6285,69.2155
769,-11.0602,-50.9732,140.452,-22.0162,-46.9165,68.6454
770,-11.0572,-50.8981,140.244,-21.8457,-46.8129,68.5724
771,-10.804,-51.0465,140.353,-20.4214,-47.0601,66.9283
772,-10.7628,-51.381,140.5,-17.8621,-47.4662,63.9645
773,-11.1261,-52.2543,140.926,-14.0713,-47.4579,60.8421
774,-10.4723,-50.41,140.199,-20.2395,-46.337,69.1008
775,-10.8739,-51.3095,140.313,-16.9672,-46.707,64.8447
776,-10.7789,-50.9435,140.296,-15.9989,-46.7379,63.8603
777,-10.7605,-50.7962,140.505,-16.6341,-46.574,64.9307
778,-10.7277,-50.7284,140.391,-16.3003,-46.5688,64.575
779,-10.7695,-50.8784,140.702,-15.8473,-46.657,64.4744
780,-11.0636,-52.972,143.558,-12.0577,-47.2742,63.1726
781,-10.1626,-53.1791,143.053,-17.5888,-45.9609,72.3061
782,-10.0805,-53.7288,142.85,-8.89727,-46.6147,61.3334
783,-11.0999,-54.4648,145.164,2.36114,-46.4999,47.6706
784,-11.8645,-55.0203,145.145,-8.6237,-46.3215,63.4442
785,-11.0455,-54.2235,144.551,-10.2912,-46.665,64.7463
786,-10.9562,-53.8454,144.488,-10.0016,-46.6361,64.6739
787,-10.9192,-53.4712,144.581,-11.33,-46.599,66.7193
788,-10.2641,-52.6254,144.244,-10.4699,-46.8421,65.3274
789,-10.0323,-52.5558,144.417,-11.6282,-46.9402,66.7463
790,-9.85217,-52.6214,144.479,-15.027,-46.5964,71.0958
791,-11.2642,-55.4883,146.655,-34.1054,-40.2372,97.1751
792,-11.3064,-54.7914,145.274,-30.2365,-42.8136,89.71
793,-11.0708,-53.9655,145.583,-9.5362,-48.4468,60.822
794,-11.5203,-54.3325,147.518,-28.2056,-44.9867,86.3876
795,-11.3862,-54.1306,146.142,-18.4178,-47.3852,72.8629
796,-11.3661,-53.9641,146.427,-17.2272,-47.867,71.0076
797,-11.3305,-54.0103,146.609,-18.5206,-47.8,72.308
798,-11.8009,-56.4629,146.649,-31.2819,-43.9602,86.5791
799,-13.0454,-56.624,149.093,-10.8002,-50.5716,58.4069
800,-13.4656,-55.9488,149.707,-20.3638,-49.59,69.7095
801,-12.5569,-54.9774,147.833,-35.8133,-43.9476,88.7844
802,-12.5569,-54.9774,147.833,-35.8133,-43.9476,88.7844
803,-13.692,-56.6718,150.098,-16.7393,-51.2188,63.2663
804,-13.8563,-56.8321,150.679,-27.3577,-49.2735,75.7754
805,-13.7591,-57.1642,149.448,-32.1656,-47.5555,80.921
806,-13.9346,-57.6646,150.56,-20.2576,-52.5883,64.7829
807,-15.217,-59.5531,152.079,-33.4027,-49.5159,80.2265
808,-14.8718,-58.5498,151.165,-33.3355,-50.3389,78.5848
809,-15.672,-59.2904,152.297,-29.3564,-52.2907,72.9332
810,-15.6039,-59.4205,152.369,-26.417,-53.2897,68.662
811,-15.4293,-58.7376,152.007,-33.78,-50.4198,78.4223
812,-15.5484,-58.7937,152.121,-32.8281,-51.0176,76.8375
813,-15.6302,-58.8968,152.258,-33.3877,-51.0462,77.1104
814,-15.786,-59.0755,152.17,-33.7484,-51.1165,77.2817
815,-15.8772,-59.1949,152.346,-35.4792,-50.8013,79.065
816,-15.9387,-59.272,152.447,-36.6331,-50.529,80.2838
817,-15.9846,-59.486,152.545,-38.2919,-50.2515,82.0593
818,-16.0699,-59.6187,152.579,-38.597,-50.4045,82.4389
819,-16.1302,-59.6632,152.608,-39.5857,-50.2054,83.7989
820,-16.1472,-59.6131,152.503,-40.0567,-50.1613,84.4801
821,-16.1826,-59.6662,152.407,-40.0332,-50.3374,84.4952
822,-16.1193,-59.4278,152.32,-40.8928,-50.031,85.5964
823,-16.0992,-59.3549,152.276,-41.0344,-49.9746,85.681
824,-16.1678,-59.4198,152.196,-40.4939,-50.1708,84.8095
825,-15.5966,-59.4022,152.251,-38.0209,-49.6008,82.964
