3560,218.536,-27.2028,-449.647,-0.182174,-0.0373396,-0.966625,0.176222
3621,218.943,-27.4018,-448.029,-0.179505,-0.0450223,-0.973693,0.132937
3683,219.145,-28.1834,-447.65,-0.178575,-0.0515279,-0.976836,0.106053
3746,219.15,-28.2959,-446.755,-0.17745,-0.0515633,-0.977169,0.104846
3809,219.153,-28.3866,-447.094,-0.177197,-0.0500943,-0.976095,0.115461
3870,219.31,-27.8641,-447.122,-0.17598,-0.0495801,-0.976621,0.11307
3933,219.279,-27.7375,-447.283,-0.175095,-0.0495972,-0.976705,0.113705
3996,219.443,-28.3009,-447.278,-0.174456,-0.0494284,-0.975216,0.126788
4059,219.562,-28.2522,-446.797,-0.17349,-0.0474526,-0.973615,0.140438
4121,220,-28.6736,-446.688,-0.171572,-0.0510583,-0.97484,0.132832
4183,219.886,-28.6769,-447.03,-0.172558,-0.0496603,-0.973445,0.141996
4247,219.399,-28.3585,-446.732,-0.1736,-0.0477005,-0.972621,0.146956
4309,219.46,-28.0735,-446.65,-0.174138,-0.0474159,-0.973333,0.141602
4370,219.512,-27.87,-446.162,-0.174912,-0.0451603,-0.972296,0.14835
4434,220.118,-28.4192,-445.562,-0.173387,-0.0487111,-0.974022,0.137278
4497,220.602,-28.2519,-444.871,-0.172474,-0.0416918,-0.968771,0.173197
4558,221.31,-28.3995,-444.034,-0.170066,-0.0418314,-0.967975,0.179868
4620,221.676,-28.4436,-443.318,-0.168329,-0.0455179,-0.970598,0.165934
4684,221.283,-27.9914,-442.247,-0.167987,-0.0479874,-0.972299,0.155283
4745,220.96,-27.9545,-441.845,-0.167937,-0.0530449,-0.974953,0.135828
4810,221.212,-28.2616,-441.511,-0.166645,-0.0591659,-0.977543,0.114619
4870,221.001,-28.1586,-440.827,-0.165426,-0.0635771,-0.979337,0.0974247
4935,221.611,-28.106,-439.901,-0.163382,-0.0616863,-0.977963,0.114407
4996,221.527,-27.4404,-438.878,-0.162254,-0.0593837,-0.977723,0.119185
5061,221.515,-27.5495,-438.291,-0.161261,-0.0611076,-0.978373,0.114218
5120,221.688,-27.3927,-436.85,-0.15949,-0.0606709,-0.977777,0.12179
5184,221.969,-27.411,-435.466,-0.157599,-0.0599734,-0.976717,0.132624
5245,222.665,-27.8378,-433.939,-0.15243,-0.068085,-0.981063,0.0982125
5311,223.551,-28.0003,-432.225,-0.146774,-0.0754722,-0.984252,0.0633286
5374,223.382,-27.8654,-431.088,-0.145264,-0.0760332,-0.984684,0.0592876
5435,223.67,-27.4003,-429.949,-0.143097,-0.0759753,-0.985242,0.0552214
5496,223.428,-26.9535,-429.109,-0.141924,-0.0779417,-0.986183,0.0350018
5560,223.678,-26.9548,-428.132,-0.140636,-0.0759218,-0.985934,0.0489078
5621,224.097,-27.4326,-428.089,-0.141662,-0.0710214,-0.983027,0.0924454
5683,224.546,-27.7272,-427.644,-0.140316,-0.0680266,-0.980642,0.118428
5745,225.316,-28.1221,-427.82,-0.138387,-0.067701,-0.979306,0.131242
5810,225.368,-28.1908,-427.92,-0.136836,-0.0697363,-0.980991,0.11861
5872,225.277,-27.788,-427.593,-0.134655,-0.0675441,-0.980825,0.123649
5933,225.104,-27.6663,-427.595,-0.132455,-0.0654915,-0.980361,0.130608
5995,224.987,-27.434,-427.51,-0.130831,-0.0636057,-0.980277,0.133771
6060,224.834,-27.1599,-427.382,-0.129239,-0.0561077,-0.974226,0.17616
6120,224.894,-26.8176,-427.411,-0.128492,-0.0497476,-0.967536,0.211874
6185,225.39,-26.7654,-427.286,-0.127693,-0.0454037,-0.960448,0.243252
6247,225.667,-27.0548,-427.283,-0.128032,-0.0454897,-0.957838,0.253151
6309,225.837,-27.1804,-426.606,-0.12831,-0.0485147,-0.96051,0.242079
6370,226.119,-27.1587,-425.818,-0.126593,-0.0530523,-0.966887,0.21515
6433,226.502,-27.1103,-424.385,-0.123429,-0.0610145,-0.977073,0.162389
6496,226.072,-26.8576,-423.087,-0.122981,-0.0631877,-0.980062,0.142692
6560,226.284,-26.1686,-420.573,-0.119526,-0.0640697,-0.982695,0.126176
6621,226.236,-25.6427,-419.382,-0.118985,-0.0647244,-0.984577,0.11073
6683,225.96,-25.1556,-417.773,-0.119803,-0.0617625,-0.982742,0.126692
6746,226.202,-25.0098,-417.08,-0.119396,-0.0602273,-0.981331,0.138226
6809,226.227,-25.0374,-416.939,-0.120489,-0.0584852,-0.979148,0.152743
6870,226.867,-25.377,-416.826,-0.119222,-0.0564907,-0.975019,0.178698
6935,227.271,-25.6187,-417.041,-0.117652,-0.0582443,-0.976374,0.171635
6996,227.234,-26.0749,-417.221,-0.117854,-0.0579015,-0.974285,0.183102
7059,226.887,-26.4009,-416.987,-0.117533,-0.0589475,-0.975202,0.178021
7122,226.585,-26.2403,-416.559,-0.115886,-0.0636391,-0.982051,0.134526
7185,225.89,-26.5964,-416.441,-0.116341,-0.0654345,-0.983957,0.118373
7247,226.022,-26.507,-415.826,-0.115133,-0.062981,-0.982852,0.129535
7311,225.813,-26.507,-415.638,-0.115027,-0.0616009,-0.982922,0.129762
7372,226.255,-26.4477,-415.209,-0.114659,-0.0572609,-0.979019,0.158416
7434,227.066,-26.4288,-414.043,-0.113076,-0.0511889,-0.970983,0.204414
7503,226.972,-26.3967,-413.467,-0.113511,-0.0492382,-0.968073,0.218003
7560,228.096,-26.132,-411.992,-0.110607,-0.044685,-0.959512,0.255158
7621,228.411,-26.8511,-411.458,-0.110583,-0.0492389,-0.962573,0.242486
7685,228.658,-26.9425,-410.062,-0.109199,-0.051617,-0.962325,0.2436
7745,229.246,-26.8338,-408.783,-0.107357,-0.050365,-0.955912,0.268645
7810,229.32,-27.1733,-406.904,-0.104249,-0.0601103,-0.966021,0.228742
7870,228.975,-27.0391,-405.717,-0.102845,-0.0651926,-0.971792,0.201974
7933,229.013,-26.4701,-403.55,-0.0987398,-0.0697921,-0.976633,0.17767
7997,228.946,-25.9665,-402.095,-0.0941131,-0.0757361,-0.984552,0.126744
8060,228.975,-25.5369,-400.659,-0.0910621,-0.0790236,-0.987712,0.099431
8120,228.615,-25.376,-400.354,-0.0932223,-0.0763644,-0.98426,0.129266
8183,228.683,-25.6867,-400.234,-0.0940975,-0.0769369,-0.982163,0.143464
8245,228.421,-25.4793,-400.356,-0.0945384,-0.0784255,-0.984347,0.126386
8309,228.531,-25.4981,-400.642,-0.0969521,-0.0769461,-0.980912,0.149972
8371,228.801,-25.3647,-400.272,-0.0963651,-0.0768005,-0.979751,0.157809
8433,228.484,-24.7691,-399.402,-0.0950438,-0.079503,-0.984284,0.125822
8495,228.917,-25.0136,-399.041,-0.0940129,-0.0818304,-0.984509,0.123315
8559,228.73,-24.8648,-398.027,-0.0930254,-0.0826221,-0.984524,0.123425
8620,228.775,-24.8311,-397.437,-0.0926761,-0.0821055,-0.983324,0.133206
8685,229.069,-24.8828,-397.18,-0.0923997,-0.0811742,-0.981365,0.147637
8747,228.724,-24.9713,-397.227,-0.0940341,-0.0793769,-0.979553,0.159163
8809,229.015,-25.4961,-397.465,-0.0939006,-0.0776352,-0.976761,0.176336
8871,229.354,-25.3684,-397.291,-0.0924804,-0.0747153,-0.975093,0.18724
8933,229.713,-25.8492,-397.487,-0.0904006,-0.0754872,-0.977116,0.177129
8996,229.819,-25.9835,-397.638,-0.0899874,-0.0747802,-0.976465,0.181181
9059,229.717,-25.582,-397.389,-0.0896797,-0.0726131,-0.976052,0.184413
9121,229.668,-25.4329,-397.33,-0.0893178,-0.0729078,-0.977768,0.17515
9183,229.53,-25.1454,-397.43,-0.0916185,-0.0684621,-0.971522,0.207518
9245,229.477,-25.1311,-397.421,-0.0918797,-0.0677422,-0.970552,0.212125
9310,230.054,-25.3889,-397.594,-0.0918345,-0.0669925,-0.966794,0.228883
9371,230.076,-25.4095,-397.774,-0.0927164,-0.0661229,-0.964865,0.236783
9434,230.582,-25.2894,-397.163,-0.0906645,-0.0665136,-0.965195,0.236123
9496,230.694,-25.0925,-396.701,-0.0899513,-0.0661125,-0.964719,0.238442
9562,230.327,-24.5655,-395.732,-0.0879992,-0.0665353,-0.968887,0.221555
9623,230.501,-24.7626,-394.794,-0.084076,-0.070253,-0.974767,0.194489
9685,230.269,-24.6404,-393.718,-0.0804723,-0.0714156,-0.977758,0.180035
9747,230.162,-24.6166,-392.794,-0.0773198,-0.0714852,-0.978019,0.179972
9810,230.337,-24.378,-391.24,-0.0717816,-0.0707487,-0.977251,0.186612
9870,230.313,-24.2992,-390.685,-0.0684284,-0.0719703,-0.980526,0.169431
9934,230.169,-24.5179,-390.273,-0.0663268,-0.0713096,-0.976415,0.192692
9997,230.271,-24.4897,-389.977,-0.0629292,-0.0719195,-0.976927,0.191
10059,230.029,-24.5685,-390.024,-0.0569887,-0.0756224,-0.983593,0.153552
10121,230.116,-24.8128,-390.149,-0.0533262,-0.0766529,-0.980859,0.170873
10185,230.506,-24.8789,-389.939,-0.042466,-0.0807912,-0.985211,0.145017
10246,230.842,-24.7969,-389.793,-0.0348896,-0.0829078,-0.986797,0.134687
10309,231.205,-24.9303,-389.897,-0.0270172,-0.0860374,-0.984397,0.151099
10370,231.06,-25.1421,-389.951,-0.0219818,-0.0892515,-0.986307,0.136926
10434,230.915,-24.8821,-389.883,-0.0142532,-0.0913201,-0.988474,0.119901
10497,230.768,-24.8413,-389.937,-0.0107862,-0.0919217,-0.988952,0.115794
10559,230.391,-24.676,-389.858,-0.00389233,-0.0913335,-0.993781,0.063584
10630,230.664,-24.4543,-389.698,-0.00117288,-0.0892277,-0.992781,0.0801488
10684,230.882,-24.7593,-389.434,0.00246612,-0.0893652,-0.98867,0.120582
10745,231.162,-24.8048,-389.18,0.0077902,-0.0906518,-0.988616,0.119838
10809,231.889,-25.3322,-389.133,0.0116142,-0.0960011,-0.978188,0.18384
10871,231.594,-25.3245,-388.886,0.0157034,-0.0984928,-0.979482,0.175124
10935,231.46,-24.8793,-388.422,0.0222578,-0.0994967,-0.986073,0.131397
10995,231.304,-24.8758,-388.046,0.0267488,-0.100517,-0.991217,0.0816701
11061,231.09,-24.9383,-387.906,0.0293619,-0.100704,-0.993768,0.037715
11122,231.313,-24.6989,-387.68,0.0304255,-0.100932,-0.993614,0.0402168
11184,231.441,-24.4988,-387.488,0.0301791,-0.101934,-0.993107,0.0493657
11245,231.474,-24.4237,-387.423,0.0298745,-0.103315,-0.992748,0.053707
11310,231.153,-24.454,-387.34,0.0265718,-0.106563,-0.990643,0.0810229
11370,231.12,-24.7738,-387.071,0.0258934,-0.10929,-0.989982,0.0855656
11434,230.885,-25.2498,-387.388,0.0283314,-0.111979,-0.992772,0.0325974
11496,230.779,-25.4831,-387.555,0.0306755,-0.112992,-0.993122,1.24259e-05
11559,230.54,-25.4542,-387.474,-0.0355363,0.112327,0.991489,0.0554
11620,230.431,-25.2523,-387.584,-0.0360487,0.112138,0.991098,0.062048
11685,230.125,-24.9375,-387.366,-0.0384778,0.110883,0.990016,0.0780507
11745,229.872,-24.8575,-387.538,-0.0379467,0.110782,0.989984,0.078865
11811,229.897,-24.9867,-387.608,-0.0350687,0.1129,0.991895,0.0465721
11872,230.276,-25.1725,-387.644,-0.0357765,0.1147,0.991636,0.0471474
11934,230.553,-25.2521,-387.58,-0.032895,0.118094,0.991921,0.0326342
11996,230.537,-25.4639,-387.255,-0.0310102,0.121148,0.991757,0.027918
12061,230.945,-25.4858,-386.641,-0.0314323,0.124294,0.991317,0.0292376
12121,230.747,-25.0828,-386.142,-0.0337178,0.123162,0.989793,0.0632806
12184,230.783,-25.6016,-385.623,-0.0340343,0.126694,0.989232,0.0648946
12246,230.721,-25.605,-385.031,-0.0346891,0.127262,0.989094,0.0655317
12310,230.593,-25.6065,-384.194,-0.0373718,0.127485,0.987366,0.0863675
12371,230.215,-25.802,-383.806,-0.0388212,0.127648,0.985316,0.106543
12433,230.034,-25.6476,-382.913,-0.042539,0.126355,0.982924,0.126827
12495,229.967,-25.4763,-382.492,-0.0418206,0.126968,0.985236,0.106964
12560,230.126,-25.4209,-382.076,-0.0443889,0.127709,0.98463,0.110561
12623,230.183,-25.3839,-381.782,-0.0474787,0.128302,0.982401,0.127174
12684,230.015,-25.4702,-381.2,-0.0488117,0.13185,0.982196,0.124593
12746,230.032,-25.3961,-380.427,-0.0522943,0.133308,0.980424,0.13514
12810,229.631,-25.4936,-379.942,-0.0547945,0.137008,0.977984,0.14756
12870,229.625,-25.4413,-379.659,-0.0581005,0.138813,0.975496,0.16051
12933,229.387,-25.1223,-379.372,-0.0628214,0.140345,0.97039,0.186278
12996,229.176,-24.8033,-379.287,-0.064349,0.142122,0.968925,0.191949
13058,228.949,-24.5716,-379.253,-0.0689362,0.145207,0.96244,0.218797
13120,228.591,-25.0754,-379.253,-0.08675,0.155479,0.917394,0.355933
13184,228.843,-25.3668,-379.043,-0.0924222,0.166169,0.903689,0.383656
13246,229.753,-22.379,-375.586,-0.0425658,0.195764,0.97494,0.0967351
13311,228.628,-20.9853,-375.297,-0.0599996,0.206976,0.944415,0.248278
13370,229.704,-25.0464,-377.796,-0.13482,0.193235,0.794781,0.559293
13434,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
13497,228.314,-20.3795,-375.036,-0.0752963,0.232874,0.935405,0.255181
13560,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
13620,227.058,-22.3713,-379.064,-0.110156,0.272758,0.886174,0.358003
13684,227.368,-19.5296,-376.318,-0.097506,0.295129,0.917374,0.248627
13755,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
13809,229.112,-21.5769,-376.857,-0.134978,0.274842,0.87505,0.374875
13871,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
13935,230.505,-19.5424,-373.355,0.0574656,-0.29601,-0.952803,0.0352392
13996,228.517,-17.5749,-372.377,-0.0850446,0.273485,0.956704,0.0518782
14060,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
14121,227.949,-19.8227,-373.765,-0.0873855,0.278502,0.955845,0.0340606
14183,227.566,-17.0937,-371.75,-0.114691,0.254902,0.955011,0.0991216
14245,228.054,-20.0699,-375.2,-0.14086,0.249977,0.921284,0.262499
14308,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
14373,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
14433,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
14495,228.27,-17.1373,-373.329,-0.248328,0.218077,0.808295,0.487272
14560,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
14621,226.699,-11.482,-367.792,-0.183433,0.304315,0.92144,0.157139
14684,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
14766,226.541,-13.5719,-371.446,-0.210227,0.321628,0.894953,0.226756
14809,225.314,-11.8872,-369.509,-0.176561,0.343825,0.915851,0.10875
14873,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
14933,225.826,-11.5226,-369.293,-0.2146,0.313252,0.898682,0.219524
14995,225.926,-11.4688,-368.236,-0.199867,0.32428,0.913332,0.143946
15060,225.997,-11.3983,-369.029,-0.200333,0.321221,0.912138,0.157122
15120,225.997,-11.8209,-369.71,-0.199995,0.320069,0.9127,0.156641
15185,226.061,-9.53982,-367.161,-0.238273,0.273997,0.893298,0.264897
15245,226.995,-13.4353,-368.326,0.126876,-0.328556,-0.935422,0.0306612
15308,227.08,-11.8121,-365.737,-0.141551,0.310836,0.939566,0.023671
15370,227.156,-14.2646,-367.826,-0.223201,0.214645,0.834063,0.456562
15434,228.174,-16.9358,-368.946,-0.188995,0.23251,0.874928,0.380423
15496,227.479,-13.6861,-365.423,0.0810017,-0.283305,-0.953648,0.0610884
15561,227.329,-11.7071,-365.301,0.099903,-0.263867,-0.959359,0.00500108
15620,227.007,-13.7798,-366.783,-0.126868,0.260067,0.946636,0.141956
15684,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
15746,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
15808,226.659,-13.1302,-365.075,-0.136334,0.235749,0.941833,0.19694
15870,228.386,-15.9165,-367.084,-0.157334,0.242927,0.90272,0.318323
15934,228.203,-14.4596,-366.52,-0.0953394,0.284339,0.947709,0.109131
15995,228.329,-10.1918,-361.882,-0.107473,0.274064,0.943686,0.150983
16060,227.645,-10.2668,-362.799,-0.144888,0.256047,0.885896,0.358658
16120,228.371,-14.0441,-365.529,-0.111994,0.291631,0.921716,0.229888
16184,229.233,-12.7817,-365.194,-0.0807645,0.301666,0.941551,0.126318
16246,228.162,-11.4789,-364.06,-0.117383,0.281038,0.916079,0.26084
16310,229.321,-12.755,-365.258,-0.140493,0.278107,0.87729,0.365076
16371,228.283,-11.3034,-364.056,-0.112462,0.286313,0.91745,0.252315
16434,228.01,-10.9386,-363.75,-0.110567,0.28582,0.918754,0.248943
16496,228.028,-12.7964,-364.536,-0.121899,0.280942,0.901545,0.305662
16560,227.182,-13.6585,-365.504,-0.133754,0.277974,0.884648,0.349626
16620,226.891,-11.1164,-362.237,-0.0949075,0.280642,0.942401,0.155283
16684,227.456,-12.244,-364.488,-0.110438,0.277733,0.923648,0.239879
16745,227.227,-12.6692,-364.793,-0.112251,0.277139,0.922941,0.242433
16809,226.954,-12.6878,-364.859,-0.110364,0.276773,0.927187,0.227026
16871,226.967,-12.7479,-364.805,-0.10919,0.277517,0.930548,0.212467
16935,227.075,-12.7396,-364.61,-0.116943,0.275102,0.927838,0.223071
16996,227.082,-12.7009,-364.45,-0.116222,0.276274,0.930828,0.209103
17060,227.337,-12.6685,-363.721,-0.117456,0.278031,0.934163,0.190374
17123,227.497,-12.4627,-363.254,-0.124037,0.275776,0.931422,0.202523
17183,227.584,-12.4436,-362.178,-0.133369,0.277069,0.929337,0.204396
17246,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
17310,224.822,-8.0921,-358.213,-0.140611,0.304292,0.927155,0.167385
17371,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
17433,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
17497,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
17560,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
17621,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
17686,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
17746,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
17812,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
17871,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
17934,224.598,-2.17381,-351.455,-0.200123,0.297186,0.876485,0.321566
17995,225.023,-4.45177,-354.526,-0.144445,0.34391,0.909855,0.181728
18062,224.478,-3.02431,-352.667,-0.173573,0.321814,0.897192,0.2477
18120,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
18185,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
18245,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
18309,225.486,-0.983505,-350.367,-0.194368,0.338628,0.887174,0.245916
18371,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
18433,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
18496,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
18561,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
18620,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
18684,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
18746,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
18810,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
18870,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
18934,223.68,1.92406,-348.453,-0.210456,0.421234,0.865591,0.170359
18997,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
19067,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
19121,223.456,1.93586,-351.664,-0.211227,0.416169,0.858427,0.212816
19183,222.351,4.34023,-346.913,-0.217413,0.414358,0.858546,0.209615
19245,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
19310,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
19371,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
19433,224.056,6.33667,-346.903,-0.28219,0.45145,0.811278,0.24164
19495,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28,-3.69731e+28
19561,221.725,5.65317,-350.875,-0.298638,0.457527,0.794035,0.266444
19620,222.711,5.62605,-351.253,-0.285834,0.471337,0.799925,0.237194
19684,222.693,6.21368,-350.199,-0.304792,0.451164,0.791406,0.277903
