frame,timestamp,curvilinear_abscissa
4,1740546606.018854,0.11
5,1740546606.788970,0.22
6,1740546607.173562,0.33
7,1740546607.554106,0.44
8,1740546607.942464,0.55
9,1740546608.267603,0.66
10,1740546608.591720,0.77
11,1740546608.944545,0.87
12,1740546609.355833,0.98
13,1740546609.717666,1.09
14,1740546610.139422,1.20
15,1740546610.552296,1.31
16,1740546610.989490,1.42
17,1740546611.469953,1.53
18,1740546611.959678,1.64
19,1740546612.504921,1.75
20,1740546612.933055,1.86
21,1740546613.409307,1.97
22,1740546613.812416,2.08
23,1740546613.941811,2.19
24,1740546614.059851,2.30
25,1740546614.190177,2.41
26,1740546614.311036,2.52
27,1740546614.438372,2.63
28,1740546614.557218,2.73
29,1740546614.716227,2.84
30,1740546614.838446,2.95
31,1740546614.962749,3.06
32,1740546615.077381,3.17
33,1740546615.207475,3.28
34,1740546615.324023,3.39
35,1740546615.444691,3.50
36,1740546615.565634,3.61
37,1740546615.703244,3.72
38,1740546615.828288,3.83
39,1740546615.968213,3.94
40,1740546616.085133,4.05
41,1740546616.219319,4.16
42,1740546616.334822,4.27
43,1740546616.471669,4.38
44,1740546616.584459,4.49
45,1740546616.708066,4.60
46,1740546616.821064,4.71
47,1740546616.936315,4.81
48,1740546617.051250,4.92
49,1740546617.171604,5.03
50,1740546617.283879,5.14
51,1740546617.398290,5.25
52,1740546617.517167,5.36
53,1740546617.643269,5.47
54,1740546617.757570,5.58
55,1740546617.869758,5.69
56,1740546617.991179,5.80
57,1740546618.102474,5.91
58,1740546618.220778,6.02
59,1740546618.322685,6.13
60,1740546618.434001,6.24
61,1740546618.540705,6.35
62,1740546618.647904,6.46
63,1740546618.757271,6.56
64,1740546618.863363,6.67
65,1740546618.976150,6.78
66,1740546619.083175,6.89
67,1740546619.196720,7.00
68,1740546619.308388,7.11
69,1740546619.420618,7.22
70,1740546619.527700,7.33
71,1740546619.643437,7.44
72,1740546619.751033,7.55
73,1740546619.860739,7.66
74,1740546619.971732,7.77
75,1740546620.076688,7.88
76,1740546620.187975,7.99
77,1740546620.292698,8.10
78,1740546620.425874,8.21
79,1740546620.532569,8.31
80,1740546620.647225,8.42
81,1740546620.759367,8.53
82,1740546620.862923,8.64
83,1740546620.971270,8.75
84,1740546621.078192,8.86
85,1740546621.181936,8.97
86,1740546621.282017,9.08
87,1740546621.388610,9.19
88,1740546621.488899,9.30
89,1740546621.593247,9.41
90,1740546621.706828,9.52
91,1740546621.806002,9.63
92,1740546621.907638,9.74
93,1740546622.009420,9.85
94,1740546622.109404,9.96
95,1740546622.214390,10.06
96,1740546622.312764,10.17
97,1740546622.416024,10.28
98,1740546622.516254,10.39
99,1740546622.614820,10.50
100,1740546622.717636,10.61
101,1740546622.817666,10.72
102,1740546622.926711,10.83
103,1740546623.027830,10.94
104,1740546623.127322,11.05
105,1740546623.236247,11.16
106,1740546623.335909,11.27
107,1740546623.441167,11.38
108,1740546623.545948,11.49
109,1740546623.650956,11.60
110,1740546623.760334,11.71
111,1740546623.858175,11.82
112,1740546623.961860,11.92
113,1740546624.060065,12.03
114,1740546624.162065,12.14
115,1740546624.261856,12.25
116,1740546624.359774,12.36
117,1740546624.464707,12.47
118,1740546624.564475,12.58
119,1740546624.672148,12.69
120,1740546624.773469,12.80
121,1740546624.871130,12.91
122,1740546624.978840,13.02
123,1740546625.077614,13.13
124,1740546625.182755,13.24
125,1740546625.282155,13.35
126,1740546625.387899,13.46
127,1740546625.493519,13.57
128,1740546625.592700,13.68
129,1740546625.694561,13.79
130,1740546625.796829,13.90
131,1740546625.901209,14.00
132,1740546626.004168,14.11
133,1740546626.106022,14.22
134,1740546626.212932,14.33
135,1740546626.312371,14.44
136,1740546626.416791,14.55
137,1740546626.519217,14.66
138,1740546626.622429,14.77
139,1740546626.728880,14.88
140,1740546626.828767,14.99
141,1740546626.933139,15.10
142,1740546627.036039,15.21
143,1740546627.150996,15.32
144,1740546627.248028,15.43
145,1740546627.347796,15.54
