frame,timestamp,curvilinear_abscissa
0,0.000,0.000
1,0.067,0.000
2,0.133,0.000
3,0.200,0.000
4,0.267,0.000
5,0.333,0.000
6,0.400,0.000
7,0.467,0.000
8,0.533,0.000
9,0.600,0.000
10,0.667,0.000
11,0.733,0.000
12,0.800,0.000
13,0.867,0.000
14,0.933,0.080
15,1.000,0.170
16,1.067,0.250
17,1.133,0.340
18,1.200,0.420
19,1.267,0.500
20,1.333,0.590
21,1.400,0.670
22,1.467,0.760
23,1.533,0.840
24,1.600,0.920
25,1.667,1.010
26,1.733,1.090
27,1.800,1.180
28,1.867,1.260
29,1.933,1.340
30,2.000,1.430
31,2.067,1.510
32,2.133,1.600
33,2.200,1.680
34,2.267,1.760
35,2.333,1.850
36,2.400,1.930
37,2.467,2.020
38,2.533,2.100
39,2.600,2.180
40,2.667,2.270
41,2.733,2.350
42,2.800,2.440
43,2.867,2.520
44,2.933,2.600
45,3.000,2.690
46,3.067,2.770
47,3.133,2.860
48,3.200,2.940
49,3.267,3.020
50,3.333,3.110
51,3.400,3.190
52,3.467,3.280
53,3.533,3.360
54,3.600,3.440
55,3.667,3.530
56,3.733,3.610
57,3.800,3.700
58,3.867,3.780
59,3.933,3.860
60,4.000,3.950
61,4.067,4.030
62,4.133,4.110
63,4.200,4.200
64,4.267,4.280
65,4.333,4.370
66,4.400,4.450
67,4.467,4.530
68,4.533,4.620
69,4.600,4.700
70,4.667,4.790
71,4.733,4.870
72,4.800,4.950
73,4.867,5.040
74,4.933,5.120
75,5.000,5.210
76,5.067,5.290
77,5.133,5.370
78,5.200,5.460
79,5.267,5.540
80,5.333,5.630
81,5.400,5.710
82,5.467,5.790
83,5.533,5.880
84,5.600,5.960
85,5.667,6.050
86,5.733,6.130
87,5.800,6.210
88,5.867,6.300
89,5.933,6.380
90,6.000,6.470
91,6.067,6.550
92,6.133,6.630
93,6.200,6.720
94,6.267,6.800
95,6.333,6.890
96,6.400,6.970
97,6.467,7.050
98,6.533,7.140
99,6.600,7.220
100,6.667,7.310
101,6.733,7.390
102,6.800,7.470
103,6.867,7.560
104,6.933,7.640
105,7.000,7.730
106,7.067,7.810
107,7.133,7.890
108,7.200,7.980
109,7.267,8.060
110,7.333,8.150
111,7.400,8.230
112,7.467,8.310
113,7.533,8.400
114,7.600,8.480
115,7.667,8.570
116,7.733,8.650
117,7.800,8.730
118,7.867,8.820
119,7.933,8.900
120,8.000,8.990
121,8.067,9.070
122,8.133,9.150
123,8.200,9.240
124,8.267,9.320
125,8.333,9.410
126,8.400,9.490
127,8.467,9.570
128,8.533,9.660
129,8.600,9.740
130,8.667,9.830
131,8.733,9.910
132,8.800,9.990
133,8.867,10.080
134,8.933,10.160
135,9.000,10.240
136,9.067,10.330
137,9.133,10.410
138,9.200,10.500
139,9.267,10.580
140,9.333,10.670
141,9.400,10.750
142,9.467,10.830
143,9.533,10.920
144,9.600,11.000
145,9.667,11.090
146,9.733,11.170
147,9.800,11.250
148,9.867,11.340
149,9.933,11.420
150,10.000,11.500
151,10.067,11.590
152,10.133,11.670
153,10.200,11.760
154,10.267,11.840
155,10.333,11.920
156,10.400,12.010
157,10.467,12.090
158,10.533,12.180
159,10.600,12.260
160,10.667,12.340
161,10.733,12.430
162,10.800,12.510
163,10.867,12.600
164,10.933,12.680
165,11.000,12.760
166,11.067,12.850
167,11.133,12.930
168,11.200,13.020
169,11.267,13.100
170,11.333,13.180
171,11.400,13.270
172,11.467,13.350
173,11.533,13.440
174,11.600,13.520
175,11.667,13.610
176,11.733,13.690
177,11.800,13.770
178,11.867,13.860
179,11.933,13.940
180,12.000,14.030
181,12.067,14.110
182,12.133,14.190
183,12.200,14.280
184,12.267,14.360
185,12.333,14.450
186,12.400,14.530
187,12.467,14.620
188,12.533,14.700
189,12.600,14.790
190,12.667,14.870
191,12.733,14.950
192,12.800,15.040
193,12.867,15.120
194,12.933,15.200
195,13.000,15.290
196,13.067,15.370
197,13.133,15.460
198,13.200,15.540
199,13.267,15.620
200,13.333,15.710
201,13.400,15.790
202,13.467,15.880
203,13.533,15.960
204,13.600,16.040
205,13.667,16.130
206,13.733,16.210
207,13.800,16.300
208,13.867,16.380
209,13.933,16.460
210,14.000,16.550
211,14.067,16.630
212,14.133,16.630
213,14.200,16.630
