frame,timestamp,curvilinear_abscissa
6,1740549406.954475,0.11
7,1740549407.136832,0.21
8,1740549407.470027,0.31
9,1740549407.598048,0.42
10,1740549407.694247,0.52
11,1740549407.789236,0.62
12,1740549407.885442,0.72
13,1740549407.994025,0.83
14,1740549408.089492,0.93
15,1740549408.191173,1.03
16,1740549408.307595,1.13
17,1740549408.404620,1.24
18,1740549408.507066,1.34
19,1740549408.607334,1.44
20,1740549408.706694,1.55
21,1740549408.809339,1.65
22,1740549408.908150,1.75
23,1740549409.011094,1.85
24,1740549409.110962,1.96
25,1740549409.209524,2.06
26,1740549409.314760,2.16
27,1740549409.416409,2.26
28,1740549409.525732,2.37
29,1740549409.625521,2.47
30,1740549409.725837,2.57
31,1740549409.836887,2.67
32,1740549409.937680,2.78
33,1740549410.047930,2.88
34,1740549410.155288,2.98
35,1740549410.261504,3.09
36,1740549410.365117,3.19
37,1740549410.468131,3.29
38,1740549410.576413,3.39
39,1740549410.678341,3.50
40,1740549410.785107,3.60
41,1740549410.885929,3.70
42,1740549410.991987,3.80
43,1740549411.092592,3.91
44,1740549411.193788,4.01
45,1740549411.309764,4.11
46,1740549411.410598,4.21
47,1740549411.518666,4.32
48,1740549411.621340,4.42
49,1740549411.720272,4.52
50,1740549411.826372,4.62
51,1740549411.927355,4.73
52,1740549412.038316,4.83
53,1740549412.139166,4.93
54,1740549412.244795,5.04
55,1740549412.356168,5.14
56,1740549412.457186,5.24
57,1740549412.564327,5.34
58,1740549412.666531,5.45
59,1740549412.774688,5.55
60,1740549412.876604,5.65
61,1740549412.976904,5.75
62,1740549413.080947,5.86
63,1740549413.182813,5.96
64,1740549413.289832,6.06
65,1740549413.390446,6.16
66,1740549413.507213,6.27
67,1740549413.605072,6.37
68,1740549413.704740,6.47
69,1740549413.809419,6.58
70,1740549413.910201,6.68
71,1740549414.016074,6.78
72,1740549414.124128,6.88
73,1740549414.222742,6.99
74,1740549414.329931,7.09
75,1740549414.432577,7.19
76,1740549414.544053,7.29
77,1740549414.647496,7.40
78,1740549414.758581,7.50
79,1740549414.861719,7.60
80,1740549414.964888,7.70
81,1740549415.074480,7.81
82,1740549415.176018,7.91
83,1740549415.285784,8.01
84,1740549415.387670,8.12
85,1740549415.488744,8.22
86,1740549415.598548,8.32
87,1740549415.703791,8.42
88,1740549415.810411,8.53
89,1740549415.912873,8.63
90,1740549416.023487,8.73
91,1740549416.123835,8.83
92,1740549416.225899,8.94
93,1740549416.337742,9.04
94,1740549416.437812,9.14
95,1740549416.548605,9.24
96,1740549416.653799,9.35
97,1740549416.763274,9.45
98,1740549416.869758,9.55
99,1740549416.970627,9.66
100,1740549417.076841,9.76
101,1740549417.178434,9.86
102,1740549417.291829,9.96
103,1740549417.395562,10.07
104,1740549417.513200,10.17
105,1740549417.612986,10.27
