frame,timestamp,curvilinear_abscissa
1,1740548272.756691,0.09
2,1740548272.963882,0.17
3,1740548273.062823,0.24
4,1740548273.254617,0.32
5,1740548273.438943,0.40
6,1740548273.621440,0.48
7,1740548273.804221,0.56
8,1740548273.951541,0.63
9,1740548274.051786,0.71
10,1740548274.151635,0.79
11,1740548274.253426,0.87
12,1740548274.351799,0.95
13,1740548274.458179,1.02
14,1740548274.556968,1.10
15,1740548274.666310,1.18
16,1740548274.768286,1.26
17,1740548274.868706,1.34
18,1740548274.979484,1.41
19,1740548275.080497,1.49
20,1740548275.187684,1.57
21,1740548275.288435,1.65
22,1740548275.392759,1.73
23,1740548275.495301,1.80
24,1740548275.595437,1.88
25,1740548275.703560,1.96
26,1740548275.806380,2.04
27,1740548275.912782,2.11
28,1740548276.610254,2.19
29,1740548276.721129,2.27
30,1740548276.819888,2.35
31,1740548276.924842,2.43
32,1740548277.024509,2.50
33,1740548277.123065,2.58
34,1740548277.232254,2.66
35,1740548277.332850,2.74
36,1740548277.438604,2.82
37,1740548277.537430,2.89
38,1740548277.644681,2.97
39,1740548277.747525,3.05
40,1740548277.848135,3.13
41,1740548277.954336,3.21
42,1740548278.056742,3.28
43,1740548278.159679,3.36
44,1740548278.262263,3.44
45,1740548278.362393,3.52
46,1740548278.466622,3.60
47,1740548278.566288,3.67
48,1740548278.672691,3.75
49,1740548278.771827,3.83
50,1740548278.872546,3.91
51,1740548278.985883,3.99
52,1740548279.084187,4.06
53,1740548279.188362,4.14
54,1740548279.289938,4.22
55,1740548279.394500,4.30
56,1740548279.495262,4.37
57,1740548279.594074,4.45
58,1740548279.697778,4.53
59,1740548279.796538,4.61
60,1740548279.901591,4.69
61,1740548280.001629,4.76
62,1740548280.103774,4.84
63,1740548280.212431,4.92
64,1740548280.314335,5.00
65,1740548280.425314,5.08
66,1740548280.522422,5.15
67,1740548280.621237,5.23
68,1740548280.726530,5.31
69,1740548280.824551,5.39
70,1740548280.932231,5.47
71,1740548281.035908,5.54
72,1740548281.151726,5.62
73,1740548281.250883,5.70
74,1740548281.355156,5.78
75,1740548281.464928,5.85
76,1740548281.573821,5.93
77,1740548281.683935,6.01
78,1740548281.786613,6.09
79,1740548281.894085,6.17
80,1740548281.993820,6.24
81,1740548282.092879,6.32
82,1740548282.203169,6.40
83,1740548282.309389,6.48
84,1740548282.413606,6.56
85,1740548282.518037,6.63
86,1740548282.621313,6.71
87,1740548282.728420,6.79
88,1740548282.829956,6.87
89,1740548282.939399,6.95
90,1740548283.038746,7.02
91,1740548283.155257,7.10
92,1740548283.256353,7.18
93,1740548283.356940,7.26
94,1740548283.467182,7.34
95,1740548283.572931,7.41
96,1740548283.684415,7.49
97,1740548283.791463,7.57
98,1740548283.904148,7.65
99,1740548284.005724,7.72
100,1740548284.110404,7.80
101,1740548284.218263,7.88
102,1740548284.323344,7.96
103,1740548284.434379,8.04
104,1740548284.539360,8.11
105,1740548284.654044,8.19
106,1740548284.758800,8.27
107,1740548284.856982,8.35
108,1740548284.965417,8.43
109,1740548285.068121,8.50
110,1740548285.183162,8.58
111,1740548285.285664,8.66
112,1740548285.402309,8.74
113,1740548285.501313,8.82
114,1740548285.608417,8.89
115,1740548285.716755,8.97
116,1740548285.821601,9.05
117,1740548285.935246,9.13
118,1740548286.043055,9.21
119,1740548286.156179,9.28
120,1740548286.257656,9.36
121,1740548286.359404,9.44
122,1740548286.475117,9.52
123,1740548286.575325,9.59
124,1740548286.688082,9.67
125,1740548286.789880,9.75
126,1740548286.910727,9.83
127,1740548287.012596,9.91
128,1740548287.117127,9.98
129,1740548287.225747,10.06
130,1740548287.329859,10.14
131,1740548287.440335,10.22
132,1740548287.544932,10.30
133,1740548287.660413,10.37
134,1740548287.762074,10.45
135,1740548287.864712,10.53
136,1740548287.973316,10.61
137,1740548288.074926,10.69
138,1740548288.189523,10.76
139,1740548288.290732,10.84
140,1740548288.411508,10.92
141,1740548288.514894,11.00
142,1740548288.620493,11.08
143,1740548288.727524,11.15
144,1740548288.830562,11.23
145,1740548288.943680,11.31
146,1740548289.048000,11.39
147,1740548289.158472,11.46
148,1740548289.262574,11.54
149,1740548289.365354,11.62
150,1740548289.476344,11.70
151,1740548289.577369,11.78
152,1740548289.692247,11.85
153,1740548289.794475,11.93
154,1740548289.911014,12.01
155,1740548290.013032,12.09
156,1740548290.117877,12.17
157,1740548290.225911,12.24
158,1740548290.329710,12.32
159,1740548290.443183,12.40
160,1740548290.557918,12.48
161,1740548290.669468,12.56
162,1740548290.777316,12.63
163,1740548290.883289,12.71
164,1740548290.999589,12.79
165,1740548291.106682,12.87
166,1740548291.224736,12.94
167,1740548291.329361,13.02
168,1740548291.443126,13.10
169,1740548291.549464,13.18
170,1740548291.662799,13.26
171,1740548291.769335,13.33
172,1740548291.875863,13.41
173,1740548291.983647,13.49
174,1740548292.093215,13.57
175,1740548292.200784,13.65
176,1740548292.309789,13.72
177,1740548292.416652,13.80
178,1740548292.525290,13.88
179,1740548292.630235,13.96
180,1740548292.739857,14.03
181,1740548292.843688,14.11
182,1740548292.954141,14.19
183,1740548293.060275,14.27
184,1740548293.168894,14.35
185,1740548293.277223,14.42
186,1740548293.380983,14.50
187,1740548293.492434,14.58
188,1740548293.594874,14.66
189,1740548293.704013,14.74
190,1740548293.809908,14.82
191,1740548293.917963,14.89
192,1740548294.026660,14.97
193,1740548294.132030,15.05
194,1740548294.241325,15.13
195,1740548294.344568,15.21
196,1740548294.456292,15.28
197,1740548294.562170,15.36
198,1740548294.674312,15.44
199,1740548294.780106,15.52
200,1740548294.886614,15.60
201,1740548294.999010,15.67
202,1740548295.107285,15.75
203,1740548295.227795,15.83
204,1740548295.333102,15.91
205,1740548295.448168,15.99
206,1740548295.554645,16.06
207,1740548295.667650,16.14
208,1740548295.778892,16.22
209,1740548295.882087,16.30
210,1740548295.994393,16.37
211,1740548296.097541,16.45
212,1740548296.208035,16.53
213,1740548296.311793,16.61
214,1740548296.421310,16.69
215,1740548296.528830,16.76
216,1740548296.637487,16.84
217,1740548296.748642,16.92
218,1740548296.859537,17.00
219,1740548296.978117,17.08
220,1740548297.083683,17.15
221,1740548297.199195,17.23
222,1740548297.307172,17.31
223,1740548297.418286,17.39
224,1740548297.529269,17.47
225,1740548297.632045,17.54
